game_id,pokemon_id,form_id,method,pokemon_move_list_id
12,220,1,machine,2609
12,221,1,level,2610
12,221,1,machine,2611
12,222,1,level,2612
12,222,1,egg,2613
12,222,1,machine,2614
12,223,1,level,2615
12,223,1,egg,2616
12,223,1,machine,2617
12,224,1,level,2618
12,224,1,machine,2619
12,225,1,level,803
12,225,1,egg,2620
12,225,1,machine,2621
12,226,1,level,2622
12,226,1,egg,2623
12,226,1,machine,2624
12,227,1,level,2625
12,227,1,egg,2626
12,227,1,machine,2627
12,228,1,level,2628
12,228,1,egg,2629
12,228,1,machine,2630
12,229,1,level,2631
12,229,1,machine,2632
12,230,1,level,2633
12,230,1,tutor,2435
12,230,1,machine,2368
12,231,1,level,2634
12,231,1,egg,2635
12,231,1,machine,2636
12,232,1,level,2637
12,232,1,machine,2638
12,233,1,level,2639
12,233,1,machine,2410
12,234,1,level,2640
12,234,1,egg,2641
12,234,1,machine,2642
12,235,1,level,827
12,236,1,level,2643
12,236,1,egg,2644
12,236,1,machine,2645
12,237,1,level,2646
12,237,1,machine,2647
12,238,1,level,2648
12,238,1,egg,2649
12,238,1,machine,2650
12,239,1,level,2651
12,239,1,egg,2652
12,239,1,machine,2653
12,240,1,level,2654
12,240,1,egg,2655
12,240,1,machine,2656
12,241,1,level,2657
12,241,1,egg,2658
12,241,1,machine,2659
12,242,1,level,2355
12,242,1,machine,2660
12,243,1,level,2661
12,243,1,machine,2662
12,244,1,level,2663
12,244,1,machine,2664
12,245,1,level,2665
12,245,1,machine,2666
12,246,1,level,2667
12,246,1,egg,2668
12,246,1,machine,2669
12,247,1,level,2670
12,247,1,machine,2669
12,248,1,level,2671
12,248,1,machine,2672
12,249,1,level,2673
12,249,1,machine,2674
12,250,1,level,2675
12,250,1,machine,2676
12,251,1,level,2677
12,251,1,machine,2678
12,252,1,level,2679
12,252,1,egg,2680
12,252,1,machine,2681
12,253,1,level,2682
12,253,1,machine,2683
12,254,1,level,2684
12,254,1,tutor,2119
12,254,1,machine,2685
12,255,1,level,1380
12,255,1,egg,2686
12,255,1,machine,2687
12,256,1,level,2688
12,256,1,machine,2689
12,257,1,level,2690
12,257,1,tutor,2126
12,257,1,machine,2691
12,258,1,level,1387
12,258,1,egg,2692
12,258,1,machine,2693
12,259,1,level,2694
12,259,1,machine,2695
12,260,1,level,2696
12,260,1,tutor,2133
12,260,1,machine,2697
12,261,1,level,2698
12,261,1,egg,2699
12,261,1,machine,2700
12,262,1,level,2701
12,262,1,machine,2702
12,263,1,level,2703
12,263,1,egg,2704
12,263,1,machine,2705
12,264,1,level,2706
12,264,1,machine,2707
12,265,1,level,1404
12,266,1,level,277
12,267,1,level,2708
12,267,1,machine,2709
12,268,1,level,277
12,269,1,level,2710
12,269,1,machine,2711
12,270,1,level,2712
12,270,1,egg,2713
12,270,1,machine,2714
12,271,1,level,2715
12,271,1,machine,2716
12,272,1,level,2717
12,272,1,machine,2718
12,273,1,level,1416
12,273,1,egg,2719
12,273,1,machine,2720
12,274,1,level,2721
12,274,1,machine,2722
12,275,1,level,2723
12,275,1,machine,2724
12,276,1,level,2725
12,276,1,egg,2726
12,276,1,machine,2140
12,277,1,level,2727
12,277,1,machine,2143
12,278,1,level,2728
12,278,1,egg,2729
12,278,1,machine,2730
12,279,1,level,2731
12,279,1,machine,2732
12,280,1,level,2733
12,280,1,egg,2734
12,280,1,machine,2735
12,281,1,level,2736
12,281,1,machine,2735
12,282,1,level,2737
12,282,1,machine,2738
12,283,1,level,2739
12,283,1,egg,2740
12,283,1,machine,2741
12,284,1,level,2742
12,284,1,machine,2743
12,285,1,level,2744
12,285,1,egg,2745
12,285,1,machine,2746
12,286,1,level,2747
12,286,1,machine,2748
12,287,1,level,1447
12,287,1,egg,2749
12,287,1,machine,2750
12,288,1,level,1450
12,288,1,machine,2751
12,289,1,level,2752
12,289,1,machine,2753
12,290,1,level,1454
12,290,1,egg,2754
12,290,1,machine,2755
12,291,1,level,2756
12,291,1,machine,2757
12,292,1,level,2758
12,292,1,machine,2759
12,293,1,level,1461
12,293,1,egg,2760
12,293,1,machine,2761
12,294,1,level,2762
12,294,1,machine,2763
12,295,1,level,2764
12,295,1,machine,2765
12,296,1,level,2766
12,296,1,egg,2767
12,296,1,machine,2768
12,297,1,level,2769
12,297,1,machine,2770
12,298,1,level,2771
12,298,1,egg,2772
12,298,1,machine,2773
12,299,1,level,2774
12,299,1,egg,2775
12,299,1,machine,2776
12,300,1,level,2777
12,300,1,egg,2778
12,300,1,machine,2779
12,301,1,level,2780
12,301,1,machine,2781
12,302,1,level,2782
12,302,1,egg,2783
12,302,1,machine,2784
12,303,1,level,2785
12,303,1,egg,2786
12,303,1,machine,2787
12,304,1,level,2788
12,304,1,egg,2789
12,304,1,machine,2790
12,305,1,level,2791
12,305,1,machine,2792
12,306,1,level,2793
12,306,1,machine,2794
12,307,1,level,2795
12,307,1,egg,2796
12,307,1,machine,2797
12,308,1,level,2798
12,308,1,machine,2799
12,309,1,level,2800
12,309,1,egg,2801
12,309,1,machine,2802
12,310,1,level,2803
12,310,1,machine,2804
12,311,1,level,2805
12,311,1,egg,2806
12,311,1,machine,2494
12,312,1,level,2807
12,312,1,egg,2806
12,312,1,machine,2494
12,313,1,level,2808
12,313,1,egg,2809
12,313,1,machine,2810
12,314,1,level,2811
12,314,1,egg,2812
12,314,1,machine,2810
12,315,1,level,2813
12,315,1,egg,2814
12,315,1,machine,2815
12,316,1,level,2816
12,316,1,egg,2817
12,316,1,machine,2818
12,317,1,level,2819
12,317,1,machine,2820
12,318,1,level,2821
12,318,1,egg,2822
12,318,1,machine,2823
12,319,1,level,2824
12,319,1,machine,2825
12,320,1,level,2826
12,320,1,egg,2827
12,320,1,machine,2828
12,321,1,level,2829
12,321,1,machine,2830
12,322,1,level,2831
12,322,1,egg,2832
12,322,1,machine,2833
12,323,1,level,2834
12,323,1,machine,2835
12,324,1,level,2836
12,324,1,egg,2837
12,324,1,machine,2838
12,325,1,level,2839
12,325,1,egg,2840
12,325,1,machine,2841
12,326,1,level,2842
12,326,1,machine,2843
12,327,1,level,2844
12,327,1,egg,2845
12,327,1,machine,2846
12,328,1,level,2847
12,328,1,egg,2848
12,328,1,machine,2849
12,329,1,level,2850
12,329,1,tutor,2435
12,329,1,machine,2851
12,330,1,level,2852
12,330,1,tutor,2435
12,330,1,machine,2853
12,331,1,level,2854
12,331,1,egg,2855
12,331,1,machine,2856
12,332,1,level,2857
12,332,1,machine,2858
12,333,1,level,2859
12,333,1,egg,2860
12,333,1,machine,2861
12,334,1,level,2862
12,334,1,tutor,2435
12,334,1,machine,2863
12,335,1,level,2864
12,335,1,egg,2865
12,335,1,machine,2866
12,336,1,level,2867
12,336,1,egg,2868
12,336,1,machine,2869
12,337,1,level,2870
12,337,1,machine,2871
12,338,1,level,2872
12,338,1,machine,2873
12,339,1,level,2874
12,339,1,egg,2875
12,339,1,machine,2876
12,340,1,level,2877
12,340,1,machine,2878
12,341,1,level,2879
12,341,1,egg,2880
12,341,1,machine,2881
12,342,1,level,2882
12,342,1,machine,2883
12,343,1,level,2884
12,343,1,machine,2885
12,344,1,level,2886
12,344,1,machine,2887
12,345,1,level,2888
12,345,1,egg,2889
12,345,1,machine,2890
12,346,1,level,2891
12,346,1,machine,2892
12,347,1,level,2893
12,347,1,egg,2894
12,347,1,machine,2895
12,348,1,level,2896
12,348,1,machine,2897
12,349,1,level,583
12,349,1,egg,2898
12,349,1,machine,2899
12,350,1,level,2900
12,350,1,machine,2901
12,351,1,level,1602
12,351,1,egg,2902
12,351,1,machine,2903
12,351,2,level,1602
12,351,2,egg,2902
12,351,2,machine,2903
12,351,3,level,1602
12,351,3,egg,2902
12,351,3,machine,2903
12,351,4,level,1602
12,351,4,egg,2902
12,351,4,machine,2903
12,352,1,level,2904
12,352,1,egg,2905
12,352,1,machine,2906
12,353,1,level,2907
12,353,1,egg,2908
12,353,1,machine,2909
12,354,1,level,2910
12,354,1,machine,2911
12,355,1,level,2912
12,355,1,egg,2913
12,355,1,machine,2914
12,356,1,level,2915
12,356,1,machine,2916
12,357,1,level,2917
12,357,1,egg,2918
12,357,1,machine,2919
12,358,1,level,2920
12,358,1,egg,2921
12,358,1,machine,2922
12,359,1,level,2923
12,359,1,egg,2924
12,359,1,machine,2925
12,360,1,level,1627
12,361,1,level,2926
12,361,1,egg,2927
12,361,1,machine,2928
12,362,1,level,2929
12,362,1,machine,2930
12,363,1,level,2931
12,363,1,egg,2932
12,363,1,machine,2933
12,364,1,level,2934
12,364,1,machine,2935
12,365,1,level,2936
12,365,1,machine,2937
12,366,1,level,1640
12,366,1,egg,2938
12,366,1,machine,2939
12,367,1,level,2940
12,367,1,machine,2941
12,368,1,level,2942
12,368,1,machine,2943
12,369,1,level,2944
12,369,1,egg,2945
12,369,1,machine,2946
12,370,1,level,2947
12,370,1,egg,2948
12,370,1,machine,2949
12,371,1,level,2950
12,371,1,egg,2951
12,371,1,tutor,2435
12,371,1,machine,2952
12,372,1,level,2953
12,372,1,tutor,2435
12,372,1,machine,2952
12,373,1,level,2954
12,373,1,tutor,2435
12,373,1,machine,2955
12,374,1,level,1658
12,375,1,level,2956
12,375,1,machine,2957
12,376,1,level,2958
12,376,1,machine,2959
12,377,1,level,2960
12,377,1,machine,2961
12,378,1,level,2962
12,378,1,machine,2963
12,379,1,level,2964
12,379,1,machine,2965
12,380,1,level,2966
12,380,1,tutor,2435
12,380,1,machine,2967
12,381,1,level,2968
12,381,1,tutor,2435
12,381,1,machine,2967
12,382,1,level,2969
12,382,1,machine,2970
12,383,1,level,2971
12,383,1,machine,2972
12,384,1,level,2973
12,384,1,tutor,2435
12,384,1,machine,2974
12,385,1,level,2975
12,385,1,machine,2976
12,386,1,level,2977
12,386,1,machine,2978
12,386,2,level,2979
12,386,2,machine,2978
12,386,3,level,2980
12,386,3,machine,2978
12,386,4,level,2981
12,386,4,machine,2978
12,387,1,level,2982
12,387,1,egg,2983
12,387,1,machine,2984
12,388,1,level,2985
12,388,1,machine,2984
12,389,1,level,2986
12,389,1,tutor,2119
12,389,1,machine,2987
12,390,1,level,2988
12,390,1,egg,2989
12,390,1,machine,2990
12,391,1,level,2991
12,391,1,machine,2992
12,392,1,level,2993
12,392,1,tutor,2126
12,392,1,machine,2994
12,393,1,level,2995
12,393,1,egg,2996
12,393,1,machine,2997
12,394,1,level,2998
12,394,1,machine,2999
12,395,1,level,3000
12,395,1,tutor,2133
12,395,1,machine,3001
12,396,1,level,3002
12,396,1,egg,3003
12,396,1,machine,2140
12,397,1,level,3004
12,397,1,machine,2140
12,398,1,level,3005
12,398,1,machine,2143
12,399,1,level,3006
12,399,1,egg,3007
12,399,1,machine,3008
12,400,1,level,3009
12,400,1,machine,3010
12,401,1,level,3011
12,402,1,level,3012
12,402,1,machine,3013
12,403,1,level,3014
12,403,1,egg,3015
12,403,1,machine,3016
12,404,1,level,3017
12,404,1,machine,3016
12,405,1,level,3018
12,405,1,machine,3019
12,406,1,level,3020
12,406,1,egg,3021
12,406,1,machine,3022
12,407,1,level,3023
12,407,1,machine,3024
12,408,1,level,3025
12,408,1,egg,3026
12,408,1,machine,3027
12,409,1,level,3028
12,409,1,machine,3029
12,410,1,level,3030
12,410,1,egg,3031
12,410,1,machine,3032
12,411,1,level,3033
12,411,1,machine,3034
12,412,1,level,3035
12,412,2,level,3035
12,412,3,level,3035
12,413,1,level,3036
12,413,1,machine,3037
12,413,2,level,3038
12,413,2,machine,3039
12,413,3,level,3040
12,413,3,machine,3041
12,414,1,level,3042
12,414,1,machine,2135
12,415,1,level,3043
12,416,1,level,3044
12,416,1,machine,3045
12,417,1,level,3046
12,417,1,egg,3047
12,417,1,machine,3048
12,418,1,level,3049
12,418,1,egg,3050
12,418,1,machine,3051
12,419,1,level,3052
12,419,1,machine,3053
12,420,1,level,3054
12,420,1,egg,3055
12,420,1,machine,3056
12,421,1,level,3057
12,421,1,machine,3058
12,421,2,level,3057
12,421,2,machine,3058
12,422,1,level,3059
12,422,1,egg,3060
12,422,1,machine,3061
12,422,2,level,3059
12,422,2,egg,3060
12,422,2,machine,3061
12,423,1,level,3062
12,423,1,machine,3063
12,423,2,level,3062
12,423,2,machine,3063
12,424,1,level,3064
12,424,1,machine,3065
12,425,1,level,3066
12,425,1,egg,3067
12,425,1,machine,3068
12,426,1,level,3069
12,426,1,machine,3070
12,427,1,level,3071
12,427,1,egg,3072
12,427,1,machine,3073
12,428,1,level,3074
12,428,1,machine,3075
12,429,1,level,3076
12,429,1,machine,3077
12,430,1,level,3078
12,430,1,machine,3079
12,431,1,level,3080
12,431,1,egg,3081
12,431,1,machine,3082
12,432,1,level,3083
12,432,1,machine,3084
12,433,1,level,3085
12,433,1,egg,3086
12,433,1,machine,3087
12,434,1,level,3088
12,434,1,egg,3089
12,434,1,machine,3090
12,435,1,level,3091
12,435,1,machine,3092
12,436,1,level,3093
12,436,1,machine,3094
12,437,1,level,3095
12,437,1,machine,3096
12,438,1,level,3097
12,438,1,egg,2526
12,438,1,machine,3098
12,439,1,level,3099
12,439,1,egg,3100
12,439,1,machine,3101
12,440,1,level,3102
12,440,1,egg,3103
12,440,1,machine,3104
12,441,1,level,3105
12,441,1,egg,3106
12,441,1,machine,3107
12,442,1,level,3108
12,442,1,egg,3109
12,442,1,machine,3110
12,443,1,level,3111
12,443,1,egg,3112
12,443,1,tutor,2435
12,443,1,machine,3113
12,444,1,level,3114
12,444,1,tutor,2435
12,444,1,machine,3115
12,445,1,level,3116
12,445,1,tutor,2435
12,445,1,machine,3117
12,446,1,level,3118
12,446,1,egg,3119
12,446,1,machine,3120
12,447,1,level,3121
12,447,1,egg,3122
12,447,1,machine,3123
12,448,1,level,3124
12,448,1,machine,3125
12,449,1,level,3126
12,449,1,egg,3127
12,449,1,machine,3128
12,450,1,level,3129
12,450,1,machine,3130
12,451,1,level,3131
12,451,1,egg,3132
12,451,1,machine,3133
12,452,1,level,3134
12,452,1,machine,3135
12,453,1,level,3136
12,453,1,egg,3137
12,453,1,machine,3138
12,454,1,level,3139
12,454,1,machine,3140
12,455,1,level,3141
12,455,1,egg,3142
12,455,1,machine,3143
12,456,1,level,3144
12,456,1,egg,3145
12,456,1,machine,3146
12,457,1,level,3147
12,457,1,machine,3148
12,458,1,level,3149
12,458,1,egg,3150
12,458,1,machine,3151
12,459,1,level,3152
12,459,1,egg,3153
12,459,1,machine,3154
12,460,1,level,3155
12,460,1,machine,3156
12,461,1,level,3157
12,461,1,machine,3158
12,462,1,level,3159
12,462,1,machine,2281
12,463,1,level,3160
12,463,1,machine,3161
12,464,1,level,3162
12,464,1,machine,3163
12,465,1,level,3164
12,465,1,machine,3165
12,466,1,level,3166
12,466,1,machine,3167
12,467,1,level,3168
12,467,1,machine,3169
12,468,1,level,3170
12,468,1,machine,3171
12,469,1,level,3172
12,469,1,machine,3173
12,470,1,level,3174
12,470,1,machine,3175
12,471,1,level,3176
12,471,1,machine,3177
12,472,1,level,3178
12,472,1,machine,3179
12,473,1,level,3180
12,473,1,machine,3181
12,474,1,level,3182
12,474,1,machine,3183
12,475,1,level,3184
12,475,1,machine,3185
12,476,1,level,3186
12,476,1,machine,3187
12,477,1,level,2915
12,477,1,machine,3188
12,478,1,level,3189
12,478,1,machine,3190
12,479,1,level,3191
12,479,1,machine,3192
12,480,1,level,3193
12,480,1,machine,3194
12,481,1,level,3195
12,481,1,machine,3196
12,482,1,level,3197
12,482,1,machine,3198
12,483,1,level,3199
12,483,1,tutor,2435
12,483,1,machine,3200
12,484,1,level,3201
12,484,1,tutor,2435
12,484,1,machine,3202
12,485,1,level,3203
12,485,1,machine,3204
12,486,1,level,3205
12,486,1,machine,3206
12,487,1,level,3207
12,487,1,tutor,2435
12,487,1,machine,3208
12,488,1,level,3209
12,488,1,machine,3210
12,489,1,level,3211
12,489,1,machine,3212
12,490,1,level,3213
12,490,1,machine,3214
12,491,1,level,3215
12,491,1,machine,3216
12,492,1,level,3217
12,492,1,machine,3218
12,493,1,level,3219
12,493,1,machine,3220
12,493,2,level,3219
12,493,2,machine,3220
12,493,3,level,3219
12,493,3,machine,3220
12,493,4,level,3219
12,493,4,machine,3220
12,493,5,level,3219
12,493,5,machine,3220
12,493,6,level,3219
12,493,6,machine,3220
12,493,7,level,3219
12,493,7,machine,3220
12,493,8,level,3219
12,493,8,machine,3220
12,493,9,level,3219
12,493,9,machine,3220
12,493,10,level,3219
12,493,10,machine,3220
12,493,11,level,3219
12,493,11,machine,3220
12,493,12,level,3219
12,493,12,machine,3220
12,493,13,level,3219
12,493,13,machine,3220
12,493,14,level,3219
12,493,14,machine,3220
12,493,15,level,3219
12,493,15,tutor,2435
12,493,15,machine,3220
12,493,16,level,3219
12,493,16,machine,3220
12,493,17,level,3219
12,493,17,machine,3220
13,1,1,level,2113
13,1,1,egg,2114
13,1,1,machine,2115
13,2,1,level,2116
13,2,1,machine,2115
13,3,1,level,2117
13,3,1,tutor,2119
13,3,1,machine,2118
13,4,1,level,2120
13,4,1,egg,2121
13,4,1,machine,2122
13,5,1,level,2123
13,5,1,machine,2122
13,6,1,level,2124
13,6,1,tutor,2126
13,6,1,machine,2125
13,7,1,level,2127
13,7,1,egg,2128
13,7,1,machine,2129
13,8,1,level,2130
13,8,1,machine,2129
13,9,1,level,2131
13,9,1,tutor,2133
13,9,1,machine,2132
13,10,1,level,16
13,11,1,level,277
13,12,1,level,2134
13,12,1,machine,2135
13,13,1,level,20
13,14,1,level,277
13,15,1,level,2136
13,15,1,machine,2137
13,16,1,level,2138
13,16,1,egg,2139
13,16,1,machine,2140
13,17,1,level,2141
13,17,1,machine,2140
13,18,1,level,2142
13,18,1,machine,2143
13,19,1,level,2144
13,19,1,egg,2145
13,19,1,machine,2146
13,20,1,level,2147
13,20,1,machine,2148
13,21,1,level,2149
13,21,1,egg,2150
13,21,1,machine,2140
13,22,1,level,2151
13,22,1,machine,2143
13,23,1,level,2152
13,23,1,egg,2153
13,23,1,machine,2154
13,24,1,level,2155
13,24,1,machine,2156
13,25,1,level,2157
13,25,1,machine,2158
13,26,1,level,350
13,26,1,machine,2159
13,27,1,level,2160
13,27,1,egg,2161
13,27,1,machine,2162
13,28,1,level,2163
13,28,1,machine,2164
13,29,1,level,2165
13,29,1,egg,2166
13,29,1,machine,2167
13,30,1,level,2168
13,30,1,machine,2167
13,31,1,level,2169
13,31,1,machine,2170
13,32,1,level,2171
13,32,1,egg,2172
13,32,1,machine,2173
13,33,1,level,2174
13,33,1,machine,2173
13,34,1,level,2175
13,34,1,machine,2176
13,35,1,level,2177
13,35,1,machine,2178
13,36,1,level,61
13,36,1,machine,2179
13,37,1,level,2180
13,37,1,egg,2181
13,37,1,machine,2182
13,38,1,level,2183
13,38,1,machine,2184
13,39,1,level,2185
13,39,1,machine,2186
13,40,1,level,69
13,40,1,machine,2187
13,41,1,level,2188
13,41,1,egg,2189
13,41,1,machine,2190
13,42,1,level,2191
13,42,1,machine,2192
13,43,1,level,2193
13,43,1,egg,2194
13,43,1,machine,2195
13,44,1,level,2196
13,44,1,machine,2197
13,45,1,level,2198
13,45,1,machine,2199
13,46,1,level,2200
13,46,1,egg,2201
13,46,1,machine,2202
13,47,1,level,2203
13,47,1,machine,2204
13,48,1,level,2205
13,48,1,egg,2206
13,48,1,machine,2207
13,49,1,level,2208
13,49,1,machine,2209
13,50,1,level,2210
13,50,1,egg,2211
13,50,1,machine,2212
13,51,1,level,2213
13,51,1,machine,2214
13,52,1,level,2215
13,52,1,egg,2216
13,52,1,machine,2217
13,53,1,level,2218
13,53,1,machine,2219
13,54,1,level,2220
13,54,1,egg,2221
13,54,1,machine,2222
13,55,1,level,2223
13,55,1,machine,2224
13,56,1,level,2225
13,56,1,egg,2226
13,56,1,machine,2227
13,57,1,level,2228
13,57,1,machine,2229
13,58,1,level,2230
13,58,1,egg,2231
13,58,1,machine,2232
13,59,1,level,2233
13,59,1,machine,2234
13,60,1,level,2235
13,60,1,egg,2236
13,60,1,machine,2237
13,61,1,level,2238
13,61,1,machine,2239
13,62,1,level,2240
13,62,1,machine,2241
13,63,1,level,112
13,63,1,egg,2242
13,63,1,machine,2243
13,64,1,level,2244
13,64,1,machine,2243
13,65,1,level,2245
13,65,1,machine,2246
13,66,1,level,2247
13,66,1,egg,2248
13,66,1,machine,2249
13,67,1,level,2250
13,67,1,machine,2249
13,68,1,level,2250
13,68,1,machine,2251
13,69,1,level,2252
13,69,1,egg,2253
13,69,1,machine,2254
13,70,1,level,2255
13,70,1,machine,2254
13,71,1,level,2256
13,71,1,machine,2257
13,72,1,level,2258
13,72,1,egg,2259
13,72,1,machine,2260
13,73,1,level,2261
13,73,1,machine,2262
13,74,1,level,2263
13,74,1,egg,2264
13,74,1,machine,2265
13,75,1,level,2266
13,75,1,machine,2265
13,76,1,level,2266
13,76,1,machine,2267
13,77,1,level,2268
13,77,1,egg,2269
13,77,1,machine,2270
13,78,1,level,2271
13,78,1,machine,2272
13,79,1,level,2273
13,79,1,egg,2274
13,79,1,machine,2275
13,80,1,level,2276
13,80,1,machine,2277
13,81,1,level,2278
13,81,1,machine,2279
13,82,1,level,2280
13,82,1,machine,2281
13,83,1,level,2282
13,83,1,egg,2283
13,83,1,machine,2284
13,84,1,level,2285
13,84,1,egg,2286
13,84,1,machine,2287
13,85,1,level,2288
13,85,1,machine,2289
13,86,1,level,2290
13,86,1,egg,2291
13,86,1,machine,2292
13,87,1,level,2293
13,87,1,machine,2294
13,88,1,level,2295
13,88,1,egg,2296
13,88,1,machine,2297
13,89,1,level,2298
13,89,1,machine,2299
13,90,1,level,2300
13,90,1,egg,2301
13,90,1,machine,2302
13,91,1,level,2303
13,91,1,machine,2304
13,92,1,level,2305
13,92,1,egg,2306
13,92,1,machine,2307
13,93,1,level,2308
13,93,1,machine,2309
13,94,1,level,2308
13,94,1,machine,2310
13,95,1,level,2311
13,95,1,egg,2312
13,95,1,machine,2313
13,96,1,level,2314
13,96,1,egg,2315
13,96,1,machine,2316
13,97,1,level,2317
13,97,1,machine,2318
13,98,1,level,2319
13,98,1,egg,2320
13,98,1,machine,2321
13,99,1,level,2322
13,99,1,machine,2323
13,100,1,level,2324
13,100,1,machine,2325
13,101,1,level,2326
13,101,1,machine,2327
13,102,1,level,2328
13,102,1,egg,2329
13,102,1,machine,2330
13,103,1,level,2331
13,103,1,machine,2332
13,104,1,level,2333
13,104,1,egg,2334
13,104,1,machine,2335
13,105,1,level,2336
13,105,1,machine,2337
13,106,1,level,2338
13,106,1,machine,2339
13,107,1,level,2340
13,107,1,machine,2341
13,108,1,level,2342
13,108,1,egg,2343
13,108,1,machine,2344
13,109,1,level,2345
13,109,1,egg,2346
13,109,1,machine,2347
13,110,1,level,2348
13,110,1,machine,2349
13,111,1,level,2350
13,111,1,egg,2351
13,111,1,machine,2352
13,112,1,level,2353
13,112,1,machine,2354
13,113,1,level,2355
13,113,1,egg,2356
13,113,1,machine,2357
13,114,1,level,2358
13,114,1,egg,2359
13,114,1,machine,2360
13,115,1,level,2361
13,115,1,egg,2362
13,115,1,machine,2363
13,116,1,level,2364
13,116,1,egg,2365
13,116,1,machine,2366
13,117,1,level,2367
13,117,1,machine,2368
13,118,1,level,2369
13,118,1,egg,2370
13,118,1,machine,2371
13,119,1,level,2372
13,119,1,machine,2373
13,120,1,level,2374
13,120,1,machine,2375
13,121,1,level,2376
13,121,1,machine,2377
13,122,1,level,2378
13,122,1,egg,2379
13,122,1,machine,2380
13,123,1,level,2381
13,123,1,egg,2382
13,123,1,machine,2383
13,124,1,level,2384
13,124,1,machine,2385
13,125,1,level,2386
13,125,1,machine,2387
13,126,1,level,2388
13,126,1,machine,2389
13,127,1,level,2390
13,127,1,egg,2391
13,127,1,machine,2392
13,128,1,level,2393
13,128,1,machine,2394
13,129,1,level,583
13,130,1,level,2395
13,130,1,machine,2396
13,131,1,level,2397
13,131,1,egg,2398
13,131,1,machine,2399
13,132,1,level,238
13,133,1,level,2400
13,133,1,egg,2401
13,133,1,machine,2402
13,134,1,level,2403
13,134,1,machine,2404
13,135,1,level,2405
13,135,1,machine,2406
13,136,1,level,2407
13,136,1,machine,2408
13,137,1,level,2409
13,137,1,machine,2410
13,138,1,level,2411
13,138,1,egg,2412
13,138,1,machine,2413
13,139,1,level,2414
13,139,1,machine,2415
13,140,1,level,2416
13,140,1,egg,2417
13,140,1,machine,2418
13,141,1,level,2419
13,141,1,machine,2420
13,142,1,level,2421
13,142,1,egg,2422
13,142,1,machine,2423
13,143,1,level,2424
13,143,1,egg,2425
13,143,1,machine,2426
13,144,1,level,2427
13,144,1,machine,2428
13,145,1,level,2429
13,145,1,machine,2430
13,146,1,level,2431
13,146,1,machine,2432
13,147,1,level,2433
13,147,1,egg,2434
13,147,1,tutor,2435
13,147,1,machine,2436
13,148,1,level,2437
13,148,1,tutor,2435
13,148,1,machine,2436
13,149,1,level,2438
13,149,1,tutor,2435
13,149,1,machine,2439
13,150,1,level,2440
13,150,1,machine,2441
13,151,1,level,2442
13,151,1,machine,2443
13,152,1,level,2444
13,152,1,egg,2445
13,152,1,machine,2446
13,153,1,level,2447
13,153,1,machine,2448
13,154,1,level,2449
13,154,1,tutor,2119
13,154,1,machine,2450
13,155,1,level,2451
13,155,1,egg,2452
13,155,1,machine,2453
13,156,1,level,2454
13,156,1,machine,2455
13,157,1,level,2456
13,157,1,tutor,2126
13,157,1,machine,2457
13,158,1,level,2458
13,158,1,egg,2459
13,158,1,machine,2460
13,159,1,level,2461
13,159,1,machine,2462
13,160,1,level,2463
13,160,1,tutor,2133
13,160,1,machine,2464
13,161,1,level,2465
13,161,1,egg,2466
13,161,1,machine,2467
13,162,1,level,2468
13,162,1,machine,2469
13,163,1,level,2470
13,163,1,egg,2471
13,163,1,machine,2472
13,164,1,level,2473
13,164,1,machine,2474
13,165,1,level,2475
13,165,1,egg,2476
13,165,1,machine,2477
13,166,1,level,2478
13,166,1,machine,2479
13,167,1,level,2480
13,167,1,egg,2481
13,167,1,machine,2482
13,168,1,level,2483
13,168,1,machine,2484
13,169,1,level,2485
13,169,1,machine,2486
13,170,1,level,2487
13,170,1,egg,2488
13,170,1,machine,2489
13,171,1,level,2490
13,171,1,machine,2491
13,172,1,level,2492
13,172,1,egg,2493
13,172,1,egg_light_ball,1985
13,172,1,machine,2494
13,173,1,level,2495
13,173,1,egg,2496
13,173,1,machine,2497
13,174,1,level,2498
13,174,1,egg,2499
13,174,1,machine,2500
13,175,1,level,2501
13,175,1,egg,2502
13,175,1,machine,2503
13,176,1,level,2504
13,176,1,machine,2505
13,177,1,level,2506
13,177,1,egg,2507
13,177,1,machine,2508
13,178,1,level,2509
13,178,1,machine,2510
13,179,1,level,2511
13,179,1,egg,2512
13,179,1,machine,2513
13,180,1,level,2514
13,180,1,machine,2515
13,181,1,level,2516
13,181,1,machine,2517
13,182,1,level,2518
13,182,1,machine,2519
13,183,1,level,2520
13,183,1,egg,2521
13,183,1,machine,2522
13,184,1,level,2523
13,184,1,machine,2524
13,185,1,level,2525
13,185,1,egg,2526
13,185,1,machine,2527
13,186,1,level,2528
13,186,1,machine,2529
13,187,1,level,2530
13,187,1,egg,2531
13,187,1,machine,2532
13,188,1,level,2533
13,188,1,machine,2532
13,189,1,level,2533
13,189,1,machine,2534
13,190,1,level,2535
13,190,1,egg,2536
13,190,1,machine,2537
13,191,1,level,2538
13,191,1,egg,2539
13,191,1,machine,2540
13,192,1,level,2541
13,192,1,machine,2542
13,193,1,level,2543
13,193,1,egg,2544
13,193,1,machine,2545
13,194,1,level,2546
13,194,1,egg,2547
13,194,1,machine,2548
13,195,1,level,2549
13,195,1,machine,2550
13,196,1,level,2551
13,196,1,machine,2552
13,197,1,level,2553
13,197,1,machine,2554
13,198,1,level,2555
