game_id,pokemon_id,form_id,ability_id,slot
17,88,1,143,hidden_ability
17,89,1,1,ability_1
17,89,1,60,ability_2
17,89,1,143,hidden_ability
17,90,1,75,ability_1
17,90,1,92,ability_2
17,90,1,142,hidden_ability
17,91,1,75,ability_1
17,91,1,92,ability_2
17,91,1,142,hidden_ability
17,92,1,26,ability_1
17,93,1,26,ability_1
17,94,1,26,ability_1
17,95,1,5,ability_2
17,95,1,69,ability_1
17,95,1,133,hidden_ability
17,96,1,15,ability_1
17,96,1,39,hidden_ability
17,96,1,108,ability_2
17,97,1,15,ability_1
17,97,1,39,hidden_ability
17,97,1,108,ability_2
17,98,1,52,ability_1
17,98,1,75,ability_2
17,98,1,125,hidden_ability
17,99,1,52,ability_1
17,99,1,75,ability_2
17,99,1,125,hidden_ability
17,100,1,9,ability_2
17,100,1,43,ability_1
17,100,1,106,hidden_ability
17,101,1,9,ability_2
17,101,1,43,ability_1
17,101,1,106,hidden_ability
17,102,1,34,ability_1
17,102,1,139,hidden_ability
17,103,1,34,ability_1
17,103,1,139,hidden_ability
17,104,1,4,hidden_ability
17,104,1,31,ability_2
17,104,1,69,ability_1
17,105,1,4,hidden_ability
17,105,1,31,ability_2
17,105,1,69,ability_1
17,106,1,7,ability_1
17,106,1,84,hidden_ability
17,106,1,120,ability_2
17,107,1,39,hidden_ability
17,107,1,51,ability_1
17,107,1,89,ability_2
17,108,1,12,ability_2
17,108,1,13,hidden_ability
17,108,1,20,ability_1
17,109,1,26,ability_1
17,110,1,26,ability_1
17,111,1,31,ability_1
17,111,1,69,ability_2
17,111,1,120,hidden_ability
17,112,1,31,ability_1
17,112,1,69,ability_2
17,112,1,120,hidden_ability
17,113,1,30,ability_1
17,113,1,32,ability_2
17,113,1,131,hidden_ability
17,114,1,34,ability_1
17,114,1,102,ability_2
17,114,1,144,hidden_ability
17,115,1,39,hidden_ability
17,115,1,48,ability_1
17,115,1,113,ability_2
17,116,1,6,hidden_ability
17,116,1,33,ability_1
17,116,1,97,ability_2
17,117,1,6,hidden_ability
17,117,1,38,ability_1
17,117,1,97,ability_2
17,118,1,31,hidden_ability
17,118,1,33,ability_1
17,118,1,41,ability_2
17,119,1,31,hidden_ability
17,119,1,33,ability_1
17,119,1,41,ability_2
17,120,1,30,ability_2
17,120,1,35,ability_1
17,120,1,148,hidden_ability
17,121,1,30,ability_2
17,121,1,35,ability_1
17,121,1,148,hidden_ability
17,122,1,43,ability_1
17,122,1,101,hidden_ability
17,122,1,111,ability_2
17,123,1,68,ability_1
17,123,1,80,hidden_ability
17,123,1,101,ability_2
17,124,1,12,ability_1
17,124,1,87,hidden_ability
17,124,1,108,ability_2
17,125,1,9,ability_1
17,125,1,72,hidden_ability
17,126,1,49,ability_1
17,126,1,72,hidden_ability
17,127,1,52,ability_1
17,127,1,104,ability_2
17,127,1,153,hidden_ability
17,128,1,22,ability_1
17,128,1,83,ability_2
17,128,1,125,hidden_ability
17,129,1,33,ability_1
17,129,1,155,hidden_ability
17,130,1,22,ability_1
17,130,1,153,hidden_ability
17,131,1,11,ability_1
17,131,1,75,ability_2
17,131,1,93,hidden_ability
17,132,1,7,ability_1
17,132,1,150,hidden_ability
17,133,1,50,ability_1
17,133,1,91,ability_2
17,133,1,107,hidden_ability
17,134,1,11,ability_1
17,134,1,93,hidden_ability
17,135,1,10,ability_1
17,135,1,95,hidden_ability
17,136,1,18,ability_1
17,136,1,62,hidden_ability
17,137,1,36,ability_1
17,137,1,88,ability_2
17,137,1,148,hidden_ability
17,138,1,33,ability_1
17,138,1,75,ability_2
17,138,1,133,hidden_ability
17,139,1,33,ability_1
17,139,1,75,ability_2
17,139,1,133,hidden_ability
17,140,1,4,ability_2
17,140,1,33,ability_1
17,140,1,133,hidden_ability
17,141,1,4,ability_2
17,141,1,33,ability_1
17,141,1,133,hidden_ability
17,142,1,46,ability_2
17,142,1,69,ability_1
17,142,1,127,hidden_ability
17,143,1,17,ability_1
17,143,1,47,ability_2
17,143,1,82,hidden_ability
17,144,1,46,ability_1
17,144,1,81,hidden_ability
17,145,1,31,hidden_ability
17,145,1,46,ability_1
17,146,1,46,ability_1
17,146,1,49,hidden_ability
17,147,1,61,ability_1
17,147,1,63,hidden_ability
17,148,1,61,ability_1
17,148,1,63,hidden_ability
17,149,1,39,ability_1
17,149,1,136,hidden_ability
17,150,1,46,ability_1
17,150,1,127,hidden_ability
17,151,1,28,ability_1
17,152,1,65,ability_1
17,152,1,102,hidden_ability
17,153,1,65,ability_1
17,153,1,102,hidden_ability
17,154,1,65,ability_1
17,154,1,102,hidden_ability
17,155,1,18,hidden_ability
17,155,1,66,ability_1
17,156,1,18,hidden_ability
17,156,1,66,ability_1
17,157,1,18,hidden_ability
17,157,1,66,ability_1
17,158,1,67,ability_1
17,158,1,125,hidden_ability
17,159,1,67,ability_1
17,159,1,125,hidden_ability
17,160,1,67,ability_1
17,160,1,125,hidden_ability
17,161,1,50,ability_1
17,161,1,51,ability_2
17,161,1,119,hidden_ability
17,162,1,50,ability_1
17,162,1,51,ability_2
17,162,1,119,hidden_ability
17,163,1,15,ability_1
17,163,1,51,ability_2
17,163,1,110,hidden_ability
17,164,1,15,ability_1
17,164,1,51,ability_2
17,164,1,110,hidden_ability
17,165,1,48,ability_2
17,165,1,68,ability_1
17,165,1,155,hidden_ability
17,166,1,48,ability_2
17,166,1,68,ability_1
17,166,1,89,hidden_ability
17,167,1,15,ability_2
17,167,1,68,ability_1
17,167,1,97,hidden_ability
17,168,1,15,ability_2
17,168,1,68,ability_1
17,168,1,97,hidden_ability
17,169,1,39,ability_1
17,169,1,151,hidden_ability
17,170,1,10,ability_1
17,170,1,11,hidden_ability
17,170,1,35,ability_2
17,171,1,10,ability_1
17,171,1,11,hidden_ability
17,171,1,35,ability_2
17,172,1,9,ability_1
17,172,1,31,hidden_ability
17,173,1,56,ability_1
17,173,1,98,ability_2
17,173,1,132,hidden_ability
17,174,1,56,ability_1
17,174,1,132,hidden_ability
17,175,1,32,ability_2
17,175,1,55,ability_1
17,175,1,105,hidden_ability
17,176,1,32,ability_2
17,176,1,55,ability_1
17,176,1,105,hidden_ability
17,177,1,28,ability_1
17,177,1,48,ability_2
17,177,1,156,hidden_ability
17,178,1,28,ability_1
17,178,1,48,ability_2
17,178,1,156,hidden_ability
17,179,1,9,ability_1
17,179,1,57,hidden_ability
17,180,1,9,ability_1
17,180,1,57,hidden_ability
17,181,1,9,ability_1
17,181,1,57,hidden_ability
17,182,1,34,ability_1
17,182,1,131,hidden_ability
17,183,1,37,ability_2
17,183,1,47,ability_1
17,183,1,157,hidden_ability
17,184,1,37,ability_2
17,184,1,47,ability_1
17,184,1,157,hidden_ability
17,185,1,5,ability_1
17,185,1,69,ability_2
17,185,1,155,hidden_ability
17,186,1,2,hidden_ability
17,186,1,6,ability_2
17,186,1,11,ability_1
17,187,1,34,ability_1
17,187,1,102,ability_2
17,187,1,151,hidden_ability
17,188,1,34,ability_1
17,188,1,102,ability_2
17,188,1,151,hidden_ability
17,189,1,34,ability_1
17,189,1,102,ability_2
17,189,1,151,hidden_ability
17,190,1,50,ability_1
17,190,1,53,ability_2
17,190,1,92,hidden_ability
17,191,1,34,ability_1
17,191,1,48,hidden_ability
17,191,1,94,ability_2
17,192,1,34,ability_1
17,192,1,48,hidden_ability
17,192,1,94,ability_2
17,193,1,3,ability_1
17,193,1,14,ability_2
17,193,1,119,hidden_ability
17,194,1,6,ability_1
17,194,1,11,ability_2
17,194,1,109,hidden_ability
17,195,1,6,ability_1
17,195,1,11,ability_2
17,195,1,109,hidden_ability
17,196,1,28,ability_1
17,196,1,156,hidden_ability
17,197,1,28,ability_1
17,197,1,39,hidden_ability
17,198,1,15,ability_1
17,198,1,105,ability_2
17,198,1,158,hidden_ability
17,199,1,12,ability_1
17,199,1,20,ability_2
17,199,1,144,hidden_ability
17,200,1,26,ability_1
17,201,1,26,ability_1
17,201,2,26,ability_1
17,201,3,26,ability_1
17,201,4,26,ability_1
17,201,5,26,ability_1
17,201,6,26,ability_1
17,201,7,26,ability_1
17,201,8,26,ability_1
17,201,9,26,ability_1
17,201,10,26,ability_1
17,201,11,26,ability_1
17,201,12,26,ability_1
17,201,13,26,ability_1
17,201,14,26,ability_1
17,201,15,26,ability_1
17,201,16,26,ability_1
17,201,17,26,ability_1
17,201,18,26,ability_1
17,201,19,26,ability_1
17,201,20,26,ability_1
17,201,21,26,ability_1
17,201,22,26,ability_1
17,201,23,26,ability_1
17,201,24,26,ability_1
17,201,25,26,ability_1
17,201,26,26,ability_1
17,201,27,26,ability_1
17,201,28,26,ability_1
17,202,1,23,ability_1
17,202,1,140,hidden_ability
17,203,1,39,ability_1
17,203,1,48,ability_2
17,203,1,157,hidden_ability
17,204,1,5,ability_1
17,204,1,142,hidden_ability
17,205,1,5,ability_1
17,205,1,142,hidden_ability
17,206,1,32,ability_1
17,206,1,50,ability_2
17,206,1,155,hidden_ability
17,207,1,8,ability_2
17,207,1,17,hidden_ability
17,207,1,52,ability_1
17,208,1,5,ability_2
17,208,1,69,ability_1
17,208,1,125,hidden_ability
17,209,1,22,ability_1
17,209,1,50,ability_2
17,209,1,155,hidden_ability
17,210,1,22,ability_1
17,210,1,95,ability_2
17,210,1,155,hidden_ability
17,211,1,22,hidden_ability
17,211,1,33,ability_2
17,211,1,38,ability_1
17,212,1,68,ability_1
17,212,1,101,ability_2
17,212,1,135,hidden_ability
17,213,1,5,ability_1
17,213,1,82,ability_2
17,213,1,126,hidden_ability
17,214,1,62,ability_2
17,214,1,68,ability_1
17,214,1,153,hidden_ability
17,215,1,39,ability_1
17,215,1,51,ability_2
17,215,1,124,hidden_ability
17,216,1,53,ability_1
17,216,1,95,ability_2
17,216,1,118,hidden_ability
17,217,1,62,ability_1
17,217,1,95,ability_2
17,217,1,127,hidden_ability
17,218,1,40,ability_1
17,218,1,49,ability_2
17,218,1,133,hidden_ability
17,219,1,40,ability_1
17,219,1,49,ability_2
17,219,1,133,hidden_ability
17,220,1,12,ability_1
17,220,1,47,hidden_ability
17,220,1,81,ability_2
17,221,1,12,ability_1
17,221,1,47,hidden_ability
17,221,1,81,ability_2
17,222,1,30,ability_2
17,222,1,55,ability_1
17,222,1,144,hidden_ability
17,223,1,55,ability_1
17,223,1,97,ability_2
17,223,1,141,hidden_ability
17,224,1,21,ability_1
17,224,1,97,ability_2
17,224,1,141,hidden_ability
17,225,1,15,hidden_ability
17,225,1,55,ability_2
17,225,1,72,ability_1
17,226,1,11,ability_2
17,226,1,33,ability_1
17,226,1,41,hidden_ability
17,227,1,5,ability_2
17,227,1,51,ability_1
17,227,1,133,hidden_ability
17,228,1,18,ability_2
17,228,1,48,ability_1
17,228,1,127,hidden_ability
17,229,1,18,ability_2
17,229,1,48,ability_1
17,229,1,127,hidden_ability
17,230,1,6,hidden_ability
17,230,1,33,ability_1
17,230,1,97,ability_2
17,231,1,8,hidden_ability
17,231,1,53,ability_1
17,232,1,5,ability_1
17,232,1,8,hidden_ability
17,233,1,36,ability_1
17,233,1,88,ability_2
17,233,1,148,hidden_ability
17,234,1,22,ability_1
17,234,1,119,ability_2
17,234,1,157,hidden_ability
17,235,1,20,ability_1
17,235,1,101,ability_2
17,235,1,141,hidden_ability
17,236,1,62,ability_1
17,236,1,72,hidden_ability
17,236,1,80,ability_2
17,237,1,22,ability_1
17,237,1,80,hidden_ability
17,237,1,101,ability_2
17,238,1,12,ability_1
17,238,1,93,hidden_ability
17,238,1,108,ability_2
17,239,1,9,ability_1
17,239,1,72,hidden_ability
17,240,1,49,ability_1
17,240,1,72,hidden_ability
17,241,1,47,ability_1
17,241,1,113,ability_2
17,241,1,157,hidden_ability
17,242,1,30,ability_1
17,242,1,32,ability_2
17,242,1,131,hidden_ability
17,243,1,10,hidden_ability
17,243,1,46,ability_1
17,244,1,18,hidden_ability
17,244,1,46,ability_1
17,245,1,11,hidden_ability
17,245,1,46,ability_1
17,246,1,8,hidden_ability
17,246,1,62,ability_1
17,247,1,61,ability_1
17,248,1,45,ability_1
17,248,1,127,hidden_ability
17,249,1,46,ability_1
17,249,1,136,hidden_ability
17,250,1,46,ability_1
17,250,1,144,hidden_ability
17,251,1,30,ability_1
17,252,1,65,ability_1
17,252,1,84,hidden_ability
17,253,1,65,ability_1
17,253,1,84,hidden_ability
17,254,1,65,ability_1
17,254,1,84,hidden_ability
17,255,1,3,hidden_ability
17,255,1,66,ability_1
17,256,1,3,hidden_ability
17,256,1,66,ability_1
17,257,1,3,hidden_ability
17,257,1,66,ability_1
17,258,1,6,hidden_ability
17,258,1,67,ability_1
17,259,1,6,hidden_ability
17,259,1,67,ability_1
17,260,1,6,hidden_ability
17,260,1,67,ability_1
17,261,1,50,ability_1
17,261,1,95,ability_2
17,261,1,155,hidden_ability
17,262,1,22,ability_1
17,262,1,95,ability_2
17,262,1,153,hidden_ability
17,263,1,53,ability_1
17,263,1,82,ability_2
17,263,1,95,hidden_ability
17,264,1,53,ability_1
17,264,1,82,ability_2
17,264,1,95,hidden_ability
17,265,1,19,ability_1
17,265,1,50,hidden_ability
17,266,1,61,ability_1
17,267,1,68,ability_1
17,267,1,79,hidden_ability
17,268,1,61,ability_1
17,269,1,14,hidden_ability
17,269,1,19,ability_1
17,270,1,20,hidden_ability
17,270,1,33,ability_1
17,270,1,44,ability_2
17,271,1,20,hidden_ability
17,271,1,33,ability_1
17,271,1,44,ability_2
17,272,1,20,hidden_ability
17,272,1,33,ability_1
17,272,1,44,ability_2
17,273,1,34,ability_1
17,273,1,48,ability_2
17,273,1,124,hidden_ability
17,274,1,34,ability_1
17,274,1,48,ability_2
17,274,1,124,hidden_ability
17,275,1,34,ability_1
17,275,1,48,ability_2
17,275,1,124,hidden_ability
17,276,1,62,ability_1
17,276,1,113,hidden_ability
17,277,1,62,ability_1
17,277,1,113,hidden_ability
17,278,1,44,hidden_ability
17,278,1,51,ability_1
17,279,1,44,hidden_ability
17,279,1,51,ability_1
17,280,1,28,ability_1
17,280,1,36,ability_2
17,280,1,140,hidden_ability
17,281,1,28,ability_1
17,281,1,36,ability_2
17,281,1,140,hidden_ability
17,282,1,28,ability_1
17,282,1,36,ability_2
17,282,1,140,hidden_ability
17,283,1,33,ability_1
17,283,1,44,hidden_ability
17,284,1,22,ability_1
17,284,1,127,hidden_ability
17,285,1,27,ability_1
17,285,1,90,ability_2
17,285,1,95,hidden_ability
17,286,1,27,ability_1
17,286,1,90,ability_2
17,286,1,101,hidden_ability
17,287,1,54,ability_1
17,288,1,72,ability_1
17,289,1,54,ability_1
17,290,1,14,ability_1
17,290,1,50,hidden_ability
17,291,1,3,ability_1
17,291,1,151,hidden_ability
17,292,1,25,ability_1
17,293,1,43,ability_1
17,293,1,155,hidden_ability
17,294,1,43,ability_1
17,294,1,113,hidden_ability
17,295,1,43,ability_1
17,295,1,113,hidden_ability
17,296,1,47,ability_1
17,296,1,62,ability_2
17,296,1,125,hidden_ability
17,297,1,47,ability_1
17,297,1,62,ability_2
17,297,1,125,hidden_ability
17,298,1,37,ability_2
17,298,1,47,ability_1
17,298,1,157,hidden_ability
17,299,1,5,ability_1
17,299,1,42,ability_2
17,299,1,159,hidden_ability
17,300,1,56,ability_1
17,300,1,96,ability_2
17,300,1,147,hidden_ability
17,301,1,56,ability_1
17,301,1,96,ability_2
17,301,1,147,hidden_ability
17,302,1,51,ability_1
17,302,1,100,ability_2
17,302,1,158,hidden_ability
17,303,1,22,ability_2
17,303,1,52,ability_1
17,303,1,125,hidden_ability
17,304,1,5,ability_1
17,304,1,69,ability_2
17,304,1,134,hidden_ability
17,305,1,5,ability_1
17,305,1,69,ability_2
17,305,1,134,hidden_ability
17,306,1,5,ability_1
17,306,1,69,ability_2
17,306,1,134,hidden_ability
17,307,1,74,ability_1
17,307,1,140,hidden_ability
17,308,1,74,ability_1
17,308,1,140,hidden_ability
17,309,1,9,ability_1
17,309,1,31,ability_2
17,309,1,58,hidden_ability
17,310,1,9,ability_1
17,310,1,31,ability_2
17,310,1,58,hidden_ability
17,311,1,57,ability_1
17,312,1,58,ability_1
17,313,1,35,ability_1
17,313,1,68,ability_2
17,313,1,158,hidden_ability
17,314,1,12,ability_1
17,314,1,110,ability_2
17,314,1,158,hidden_ability
17,315,1,30,ability_1
17,315,1,38,ability_2
17,315,1,102,hidden_ability
17,316,1,60,ability_2
17,316,1,64,ability_1
17,316,1,82,hidden_ability
17,317,1,60,ability_2
17,317,1,64,ability_1
17,317,1,82,hidden_ability
17,318,1,3,hidden_ability
17,318,1,24,ability_1
17,319,1,3,hidden_ability
17,319,1,24,ability_1
17,320,1,12,ability_2
17,320,1,41,ability_1
17,320,1,46,hidden_ability
17,321,1,12,ability_2
17,321,1,41,ability_1
17,321,1,46,hidden_ability
17,322,1,12,ability_1
17,322,1,20,hidden_ability
17,322,1,86,ability_2
17,323,1,40,ability_1
17,323,1,83,hidden_ability
17,323,1,116,ability_2
17,324,1,73,ability_1
17,324,1,75,hidden_ability
17,325,1,20,ability_2
17,325,1,47,ability_1
17,325,1,82,hidden_ability
17,326,1,20,ability_2
17,326,1,47,ability_1
17,326,1,82,hidden_ability
17,327,1,20,ability_1
17,327,1,77,ability_2
17,327,1,126,hidden_ability
17,328,1,52,ability_1
17,328,1,71,ability_2
17,328,1,125,hidden_ability
17,329,1,26,ability_1
17,330,1,26,ability_1
17,331,1,8,ability_1
17,331,1,11,hidden_ability
17,332,1,8,ability_1
17,332,1,11,hidden_ability
17,333,1,13,hidden_ability
17,333,1,30,ability_1
17,334,1,13,hidden_ability
17,334,1,30,ability_1
17,335,1,17,ability_1
17,335,1,137,hidden_ability
17,336,1,61,ability_1
17,336,1,151,hidden_ability
17,337,1,26,ability_1
17,338,1,26,ability_1
17,339,1,12,ability_1
17,339,1,93,hidden_ability
17,339,1,107,ability_2
17,340,1,12,ability_1
17,340,1,93,hidden_ability
17,340,1,107,ability_2
17,341,1,52,ability_1
17,341,1,75,ability_2
17,341,1,91,hidden_ability
17,342,1,52,ability_1
17,342,1,75,ability_2
17,342,1,91,hidden_ability
17,343,1,26,ability_1
17,344,1,26,ability_1
17,345,1,21,ability_1
17,345,1,114,hidden_ability
17,346,1,21,ability_1
17,346,1,114,hidden_ability
17,347,1,4,ability_1
17,347,1,33,hidden_ability
17,348,1,4,ability_1
17,348,1,33,hidden_ability
17,349,1,33,ability_1
17,349,1,91,hidden_ability
17,350,1,56,hidden_ability
17,350,1,63,ability_1
17,351,1,59,ability_1
17,351,2,59,ability_1
17,351,3,59,ability_1
17,351,4,59,ability_1
17,352,1,16,ability_1
17,353,1,15,ability_1
17,353,1,119,ability_2
17,353,1,130,hidden_ability
17,354,1,15,ability_1
17,354,1,119,ability_2
17,354,1,130,hidden_ability
17,355,1,26,ability_1
17,356,1,46,ability_1
17,357,1,34,ability_1
17,357,1,94,ability_2
17,357,1,139,hidden_ability
17,358,1,26,ability_1
17,359,1,46,ability_1
17,359,1,105,ability_2
17,359,1,154,hidden_ability
17,360,1,23,ability_1
17,360,1,140,hidden_ability
17,361,1,39,ability_1
17,361,1,115,ability_2
17,361,1,141,hidden_ability
17,362,1,39,ability_1
17,362,1,115,ability_2
17,362,1,141,hidden_ability
17,363,1,12,hidden_ability
17,363,1,47,ability_1
17,363,1,115,ability_2
17,364,1,12,hidden_ability
17,364,1,47,ability_1
17,364,1,115,ability_2
17,365,1,12,hidden_ability
17,365,1,47,ability_1
17,365,1,115,ability_2
17,366,1,75,ability_1
17,366,1,155,hidden_ability
17,367,1,33,ability_1
17,367,1,41,hidden_ability
17,368,1,33,ability_1
17,368,1,93,hidden_ability
17,369,1,5,hidden_ability
17,369,1,33,ability_1
17,369,1,69,ability_2
17,370,1,33,ability_1
17,370,1,93,hidden_ability
17,371,1,69,ability_1
17,371,1,125,hidden_ability
17,372,1,69,ability_1
17,372,1,142,hidden_ability
17,373,1,22,ability_1
17,373,1,153,hidden_ability
17,374,1,29,ability_1
17,374,1,135,hidden_ability
17,375,1,29,ability_1
17,375,1,135,hidden_ability
17,376,1,29,ability_1
17,376,1,135,hidden_ability
17,377,1,5,hidden_ability
17,377,1,29,ability_1
17,378,1,29,ability_1
17,378,1,115,hidden_ability
17,379,1,29,ability_1
17,379,1,135,hidden_ability
17,380,1,26,ability_1
17,381,1,26,ability_1
17,382,1,2,ability_1
17,383,1,70,ability_1
17,384,1,76,ability_1
17,385,1,32,ability_1
17,386,1,46,ability_1
17,386,2,46,ability_1
17,386,3,46,ability_1
17,386,4,46,ability_1
17,387,1,65,ability_1
17,387,1,75,hidden_ability
17,388,1,65,ability_1
17,388,1,75,hidden_ability
17,389,1,65,ability_1
17,389,1,75,hidden_ability
17,390,1,66,ability_1
17,390,1,89,hidden_ability
17,391,1,66,ability_1
17,391,1,89,hidden_ability
17,392,1,66,ability_1
17,392,1,89,hidden_ability
17,393,1,67,ability_1
17,393,1,128,hidden_ability
17,394,1,67,ability_1
17,394,1,128,hidden_ability
17,395,1,67,ability_1
17,395,1,128,hidden_ability
17,396,1,51,ability_1
17,397,1,22,ability_1
17,397,1,120,hidden_ability
17,398,1,22,ability_1
17,398,1,120,hidden_ability
17,399,1,86,ability_1
17,399,1,109,ability_2
17,399,1,141,hidden_ability
17,400,1,86,ability_1
17,400,1,109,ability_2
17,400,1,141,hidden_ability
17,401,1,50,hidden_ability
17,401,1,61,ability_1
17,402,1,68,ability_1
17,402,1,101,hidden_ability
17,403,1,22,ability_2
17,403,1,62,hidden_ability
17,403,1,79,ability_1
17,404,1,22,ability_2
17,404,1,62,hidden_ability
17,404,1,79,ability_1
17,405,1,22,ability_2
17,405,1,62,hidden_ability
17,405,1,79,ability_1
17,406,1,30,ability_1
17,406,1,38,ability_2
17,406,1,102,hidden_ability
17,407,1,30,ability_1
17,407,1,38,ability_2
17,407,1,101,hidden_ability
17,408,1,104,ability_1
17,408,1,125,hidden_ability
17,409,1,104,ability_1
17,409,1,125,hidden_ability
17,410,1,5,ability_1
17,410,1,43,hidden_ability
17,411,1,5,ability_1
17,411,1,43,hidden_ability
17,412,1,61,ability_1
17,412,1,142,hidden_ability
17,412,2,61,ability_1
17,412,2,142,hidden_ability
17,412,3,61,ability_1
17,412,3,142,hidden_ability
17,413,1,107,ability_1
17,413,1,142,hidden_ability
17,413,2,107,ability_1
17,413,2,142,hidden_ability
17,413,3,107,ability_1
17,413,3,142,hidden_ability
17,414,1,68,ability_1
17,414,1,110,hidden_ability
17,415,1,55,hidden_ability
17,415,1,118,ability_1
17,416,1,46,ability_1
17,416,1,127,hidden_ability
17,417,1,10,hidden_ability
17,417,1,50,ability_1
17,417,1,53,ability_2
17,418,1,33,ability_1
17,418,1,41,hidden_ability
17,419,1,33,ability_1
17,419,1,41,hidden_ability
17,420,1,34,ability_1
17,421,1,122,ability_1
17,421,2,122,ability_1
17,422,1,60,ability_1
17,422,1,114,ability_2
17,422,1,159,hidden_ability
17,422,2,60,ability_1
17,422,2,114,ability_2
17,422,2,159,hidden_ability
17,423,1,60,ability_1
17,423,1,114,ability_2
17,423,1,159,hidden_ability
17,423,2,60,ability_1
17,423,2,114,ability_2
17,423,2,159,hidden_ability
17,424,1,53,ability_2
17,424,1,92,hidden_ability
17,424,1,101,ability_1
17,425,1,84,ability_2
17,425,1,106,ability_1
17,425,1,138,hidden_ability
17,426,1,84,ability_2
17,426,1,106,ability_1
17,426,1,138,hidden_ability
17,427,1,7,hidden_ability
17,427,1,50,ability_1
17,427,1,103,ability_2
17,428,1,7,hidden_ability
17,428,1,56,ability_1
17,428,1,103,ability_2
17,429,1,26,ability_1
17,430,1,15,ability_1
17,430,1,105,ability_2
17,430,1,153,hidden_ability
17,431,1,7,ability_1
17,431,1,20,ability_2
17,431,1,51,hidden_ability
17,432,1,20,ability_2
17,432,1,47,ability_1
17,432,1,128,hidden_ability
17,433,1,26,ability_1
17,434,1,1,ability_1
17,434,1,51,hidden_ability
17,434,1,106,ability_2
17,435,1,1,ability_1
17,435,1,51,hidden_ability
17,435,1,106,ability_2
17,436,1,26,ability_1
17,436,1,85,ability_2
17,436,1,134,hidden_ability
17,437,1,26,ability_1
17,437,1,85,ability_2
17,437,1,134,hidden_ability
17,438,1,5,ability_1
17,438,1,69,ability_2
17,438,1,155,hidden_ability
17,439,1,43,ability_1
17,439,1,101,hidden_ability
17,439,1,111,ability_2
17,440,1,30,ability_1
17,440,1,32,ability_2
17,440,1,132,hidden_ability
17,441,1,51,ability_1
17,441,1,77,ability_2
17,441,1,145,hidden_ability
17,442,1,46,ability_1
17,442,1,151,hidden_ability
17,443,1,8,ability_1
17,443,1,24,hidden_ability
17,444,1,8,ability_1
17,444,1,24,hidden_ability
17,445,1,8,ability_1
17,445,1,24,hidden_ability
17,446,1,47,ability_2
17,446,1,53,ability_1
17,446,1,82,hidden_ability
17,447,1,39,ability_2
17,447,1,80,ability_1
17,447,1,158,hidden_ability
17,448,1,39,ability_2
17,448,1,80,ability_1
17,448,1,154,hidden_ability
17,449,1,45,ability_1
17,449,1,159,hidden_ability
17,450,1,45,ability_1
17,450,1,159,hidden_ability
17,451,1,4,ability_1
17,451,1,51,hidden_ability
17,451,1,97,ability_2
17,452,1,4,ability_1
17,452,1,51,hidden_ability
17,452,1,97,ability_2
17,453,1,87,ability_2
17,453,1,107,ability_1
17,453,1,143,hidden_ability
17,454,1,87,ability_2
17,454,1,107,ability_1
17,454,1,143,hidden_ability
17,455,1,26,ability_1
17,456,1,33,ability_1
17,456,1,41,hidden_ability
17,456,1,114,ability_2
17,457,1,33,ability_1
17,457,1,41,hidden_ability
17,457,1,114,ability_2
17,458,1,11,ability_2
17,458,1,33,ability_1
17,458,1,41,hidden_ability
17,459,1,43,hidden_ability
17,459,1,117,ability_1
17,460,1,43,hidden_ability
17,460,1,117,ability_1
17,461,1,46,ability_1
17,461,1,124,hidden_ability
17,462,1,5,ability_2
17,462,1,42,ability_1
17,462,1,148,hidden_ability
17,463,1,12,ability_2
17,463,1,13,hidden_ability
17,463,1,20,ability_1
17,464,1,31,ability_1
17,464,1,116,ability_2
17,464,1,120,hidden_ability
17,465,1,34,ability_1
17,465,1,102,ability_2
17,465,1,144,hidden_ability
17,466,1,72,hidden_ability
17,466,1,78,ability_1
17,467,1,49,ability_1
17,467,1,72,hidden_ability
17,468,1,32,ability_2
17,468,1,55,ability_1
17,468,1,105,hidden_ability
17,469,1,3,ability_1
17,469,1,110,ability_2
17,469,1,119,hidden_ability
17,470,1,34,hidden_ability
17,470,1,102,ability_1
17,471,1,81,ability_1
17,471,1,115,hidden_ability
17,472,1,8,ability_2
17,472,1,52,ability_1
17,472,1,90,hidden_ability
17,473,1,12,ability_1
17,473,1,47,hidden_ability
17,473,1,81,ability_2
17,474,1,88,ability_2
17,474,1,91,ability_1
17,474,1,148,hidden_ability
17,475,1,80,ability_1
17,475,1,154,hidden_ability
17,476,1,5,ability_1
17,476,1,42,ability_2
17,476,1,159,hidden_ability
17,477,1,46,ability_1
17,478,1,81,ability_1
17,478,1,130,hidden_ability
17,479,1,26,ability_1
17,479,2,26,ability_1
17,479,3,26,ability_1
17,479,4,26,ability_1
17,479,5,26,ability_1
17,479,6,26,ability_1
17,480,1,26,ability_1
17,481,1,26,ability_1
17,482,1,26,ability_1
17,483,1,46,ability_1
17,483,1,140,hidden_ability
17,484,1,46,ability_1
17,484,1,140,hidden_ability
17,485,1,18,ability_1
17,485,1,49,hidden_ability
17,486,1,112,ability_1
17,487,1,46,ability_1
17,487,1,140,hidden_ability
17,487,2,26,ability_1
17,488,1,26,ability_1
17,489,1,93,ability_1
17,490,1,93,ability_1
17,491,1,123,ability_1
17,492,1,30,ability_1
17,492,2,32,ability_1
17,493,1,121,ability_1
17,493,2,121,ability_1
17,493,3,121,ability_1
17,493,4,121,ability_1
