game_id,pokemon_id,form_id,generation_id,ingame_internal_id
15,32,1,4,32
15,33,1,4,33
15,34,1,4,34
15,35,1,4,35
15,36,1,4,36
15,37,1,4,37
15,38,1,4,38
15,39,1,4,39
15,40,1,4,40
15,41,1,4,41
15,42,1,4,42
15,43,1,4,43
15,44,1,4,44
15,45,1,4,45
15,46,1,4,46
15,47,1,4,47
15,48,1,4,48
15,49,1,4,49
15,50,1,4,50
15,51,1,4,51
15,52,1,4,52
15,53,1,4,53
15,54,1,4,54
15,55,1,4,55
15,56,1,4,56
15,57,1,4,57
15,58,1,4,58
15,59,1,4,59
15,60,1,4,60
15,61,1,4,61
15,62,1,4,62
15,63,1,4,63
15,64,1,4,64
15,65,1,4,65
15,66,1,4,66
15,67,1,4,67
15,68,1,4,68
15,69,1,4,69
15,70,1,4,70
15,71,1,4,71
15,72,1,4,72
15,73,1,4,73
15,74,1,4,74
15,75,1,4,75
15,76,1,4,76
15,77,1,4,77
15,78,1,4,78
15,79,1,4,79
15,80,1,4,80
15,81,1,4,81
15,82,1,4,82
15,83,1,4,83
15,84,1,4,84
15,85,1,4,85
15,86,1,4,86
15,87,1,4,87
15,88,1,4,88
15,89,1,4,89
15,90,1,4,90
15,91,1,4,91
15,92,1,4,92
15,93,1,4,93
15,94,1,4,94
15,95,1,4,95
15,96,1,4,96
15,97,1,4,97
15,98,1,4,98
15,99,1,4,99
15,100,1,4,100
15,101,1,4,101
15,102,1,4,102
15,103,1,4,103
15,104,1,4,104
15,105,1,4,105
15,106,1,4,106
15,107,1,4,107
15,108,1,4,108
15,109,1,4,109
15,110,1,4,110
15,111,1,4,111
15,112,1,4,112
15,113,1,4,113
15,114,1,4,114
15,115,1,4,115
15,116,1,4,116
15,117,1,4,117
15,118,1,4,118
15,119,1,4,119
15,120,1,4,120
15,121,1,4,121
15,122,1,4,122
15,123,1,4,123
15,124,1,4,124
15,125,1,4,125
15,126,1,4,126
15,127,1,4,127
15,128,1,4,128
15,129,1,4,129
15,130,1,4,130
15,131,1,4,131
15,132,1,4,132
15,133,1,4,133
15,134,1,4,134
15,135,1,4,135
15,136,1,4,136
15,137,1,4,137
15,138,1,4,138
15,139,1,4,139
15,140,1,4,140
15,141,1,4,141
15,142,1,4,142
15,143,1,4,143
15,144,1,4,144
15,145,1,4,145
15,146,1,4,146
15,147,1,4,147
15,148,1,4,148
15,149,1,4,149
15,150,1,4,150
15,151,1,4,151
15,152,1,4,152
15,153,1,4,153
15,154,1,4,154
15,155,1,4,155
15,156,1,4,156
15,157,1,4,157
15,158,1,4,158
15,159,1,4,159
15,160,1,4,160
15,161,1,4,161
15,162,1,4,162
15,163,1,4,163
15,164,1,4,164
15,165,1,4,165
15,166,1,4,166
15,167,1,4,167
15,168,1,4,168
15,169,1,4,169
15,170,1,4,170
15,171,1,4,171
15,172,1,4,172
15,172,2,4,172
15,173,1,4,173
15,174,1,4,174
15,175,1,4,175
15,176,1,4,176
15,177,1,4,177
15,178,1,4,178
15,179,1,4,179
15,180,1,4,180
15,181,1,4,181
15,182,1,4,182
15,183,1,4,183
15,184,1,4,184
15,185,1,4,185
15,186,1,4,186
15,187,1,4,187
15,188,1,4,188
15,189,1,4,189
15,190,1,4,190
15,191,1,4,191
15,192,1,4,192
15,193,1,4,193
15,194,1,4,194
15,195,1,4,195
15,196,1,4,196
15,197,1,4,197
15,198,1,4,198
15,199,1,4,199
15,200,1,4,200
15,201,1,4,201
15,201,2,4,201
15,201,3,4,201
15,201,4,4,201
15,201,5,4,201
15,201,6,4,201
15,201,7,4,201
15,201,8,4,201
15,201,9,4,201
15,201,10,4,201
15,201,11,4,201
15,201,12,4,201
15,201,13,4,201
15,201,14,4,201
15,201,15,4,201
15,201,16,4,201
15,201,17,4,201
15,201,18,4,201
15,201,19,4,201
15,201,20,4,201
15,201,21,4,201
15,201,22,4,201
15,201,23,4,201
15,201,24,4,201
15,201,25,4,201
15,201,26,4,201
15,201,27,4,201
15,201,28,4,201
15,202,1,4,202
15,203,1,4,203
15,204,1,4,204
15,205,1,4,205
15,206,1,4,206
15,207,1,4,207
15,208,1,4,208
15,209,1,4,209
15,210,1,4,210
15,211,1,4,211
15,212,1,4,212
15,213,1,4,213
15,214,1,4,214
15,215,1,4,215
15,216,1,4,216
15,217,1,4,217
15,218,1,4,218
15,219,1,4,219
15,220,1,4,220
15,221,1,4,221
15,222,1,4,222
15,223,1,4,223
15,224,1,4,224
15,225,1,4,225
15,226,1,4,226
15,227,1,4,227
15,228,1,4,228
15,229,1,4,229
15,230,1,4,230
15,231,1,4,231
15,232,1,4,232
15,233,1,4,233
15,234,1,4,234
15,235,1,4,235
15,236,1,4,236
15,237,1,4,237
15,238,1,4,238
15,239,1,4,239
15,240,1,4,240
15,241,1,4,241
15,242,1,4,242
15,243,1,4,243
15,244,1,4,244
15,245,1,4,245
15,246,1,4,246
15,247,1,4,247
15,248,1,4,248
15,249,1,4,249
15,250,1,4,250
15,251,1,4,251
15,252,1,4,252
15,253,1,4,253
15,254,1,4,254
15,255,1,4,255
15,256,1,4,256
15,257,1,4,257
15,258,1,4,258
15,259,1,4,259
15,260,1,4,260
15,261,1,4,261
15,262,1,4,262
15,263,1,4,263
15,264,1,4,264
15,265,1,4,265
15,266,1,4,266
15,267,1,4,267
15,268,1,4,268
15,269,1,4,269
15,270,1,4,270
15,271,1,4,271
15,272,1,4,272
15,273,1,4,273
15,274,1,4,274
15,275,1,4,275
15,276,1,4,276
15,277,1,4,277
15,278,1,4,278
15,279,1,4,279
15,280,1,4,280
15,281,1,4,281
15,282,1,4,282
15,283,1,4,283
15,284,1,4,284
15,285,1,4,285
15,286,1,4,286
15,287,1,4,287
15,288,1,4,288
15,289,1,4,289
15,290,1,4,290
15,291,1,4,291
15,292,1,4,292
15,293,1,4,293
15,294,1,4,294
15,295,1,4,295
15,296,1,4,296
15,297,1,4,297
15,298,1,4,298
15,299,1,4,299
15,300,1,4,300
15,301,1,4,301
15,302,1,4,302
15,303,1,4,303
15,304,1,4,304
15,305,1,4,305
15,306,1,4,306
15,307,1,4,307
15,308,1,4,308
15,309,1,4,309
15,310,1,4,310
15,311,1,4,311
15,312,1,4,312
15,313,1,4,313
15,314,1,4,314
15,315,1,4,315
15,316,1,4,316
15,317,1,4,317
15,318,1,4,318
15,319,1,4,319
15,320,1,4,320
15,321,1,4,321
15,322,1,4,322
15,323,1,4,323
15,324,1,4,324
15,325,1,4,325
15,326,1,4,326
15,327,1,4,327
15,328,1,4,328
15,329,1,4,329
15,330,1,4,330
15,331,1,4,331
15,332,1,4,332
15,333,1,4,333
15,334,1,4,334
15,335,1,4,335
15,336,1,4,336
15,337,1,4,337
15,338,1,4,338
15,339,1,4,339
15,340,1,4,340
15,341,1,4,341
15,342,1,4,342
15,343,1,4,343
15,344,1,4,344
15,345,1,4,345
15,346,1,4,346
15,347,1,4,347
15,348,1,4,348
15,349,1,4,349
15,350,1,4,350
15,351,1,4,351
15,351,2,4,351
15,351,3,4,351
15,351,4,4,351
15,352,1,4,352
15,353,1,4,353
15,354,1,4,354
15,355,1,4,355
15,356,1,4,356
15,357,1,4,357
15,358,1,4,358
15,359,1,4,359
15,360,1,4,360
15,361,1,4,361
15,362,1,4,362
15,363,1,4,363
15,364,1,4,364
15,365,1,4,365
15,366,1,4,366
15,367,1,4,367
15,368,1,4,368
15,369,1,4,369
15,370,1,4,370
15,371,1,4,371
15,372,1,4,372
15,373,1,4,373
15,374,1,4,374
15,375,1,4,375
15,376,1,4,376
15,377,1,4,377
15,378,1,4,378
15,379,1,4,379
15,380,1,4,380
15,381,1,4,381
15,382,1,4,382
15,383,1,4,383
15,384,1,4,384
15,385,1,4,385
15,386,1,4,386
15,386,2,4,496
15,386,3,4,497
15,386,4,4,498
15,387,1,4,387
15,388,1,4,388
15,389,1,4,389
15,390,1,4,390
15,391,1,4,391
15,392,1,4,392
15,393,1,4,393
15,394,1,4,394
15,395,1,4,395
15,396,1,4,396
15,397,1,4,397
15,398,1,4,398
15,399,1,4,399
15,400,1,4,400
15,401,1,4,401
15,402,1,4,402
15,403,1,4,403
15,404,1,4,404
15,405,1,4,405
15,406,1,4,406
15,407,1,4,407
15,408,1,4,408
15,409,1,4,409
15,410,1,4,410
15,411,1,4,411
15,412,1,4,412
15,412,2,4,412
15,412,3,4,412
15,413,1,4,413
15,413,2,4,499
15,413,3,4,500
15,414,1,4,414
15,415,1,4,415
15,416,1,4,416
15,417,1,4,417
15,418,1,4,418
15,419,1,4,419
15,420,1,4,420
15,421,1,4,421
15,421,2,4,421
15,422,1,4,422
15,422,2,4,422
15,423,1,4,423
15,423,2,4,423
15,424,1,4,424
15,425,1,4,425
15,426,1,4,426
15,427,1,4,427
15,428,1,4,428
15,429,1,4,429
15,430,1,4,430
15,431,1,4,431
15,432,1,4,432
15,433,1,4,433
15,434,1,4,434
15,435,1,4,435
15,436,1,4,436
15,437,1,4,437
15,438,1,4,438
15,439,1,4,439
15,440,1,4,440
15,441,1,4,441
15,442,1,4,442
15,443,1,4,443
15,444,1,4,444
15,445,1,4,445
15,446,1,4,446
15,447,1,4,447
15,448,1,4,448
15,449,1,4,449
15,450,1,4,450
15,451,1,4,451
15,452,1,4,452
15,453,1,4,453
15,454,1,4,454
15,455,1,4,455
15,456,1,4,456
15,457,1,4,457
15,458,1,4,458
15,459,1,4,459
15,460,1,4,460
15,461,1,4,461
15,462,1,4,462
15,463,1,4,463
15,464,1,4,464
15,465,1,4,465
15,466,1,4,466
15,467,1,4,467
15,468,1,4,468
15,469,1,4,469
15,470,1,4,470
15,471,1,4,471
15,472,1,4,472
15,473,1,4,473
15,474,1,4,474
15,475,1,4,475
15,476,1,4,476
15,477,1,4,477
15,478,1,4,478
15,479,1,4,479
15,479,2,4,503
15,479,3,4,504
15,479,4,4,505
15,479,5,4,506
15,479,6,4,507
15,480,1,4,480
15,481,1,4,481
15,482,1,4,482
15,483,1,4,483
15,484,1,4,484
15,485,1,4,485
15,486,1,4,486
15,487,1,4,487
15,487,2,4,501
15,488,1,4,488
15,489,1,4,489
15,490,1,4,490
15,491,1,4,491
15,492,1,4,492
15,492,2,4,502
15,493,1,4,493
15,493,2,4,493
15,493,3,4,493
15,493,4,4,493
15,493,5,4,493
15,493,6,4,493
15,493,7,4,493
15,493,8,4,493
15,493,9,4,493
15,493,10,4,493
15,493,11,4,493
15,493,12,4,493
15,493,13,4,493
15,493,14,4,493
15,493,15,4,493
15,493,16,4,493
15,493,17,4,493
16,1,1,4,1
16,2,1,4,2
16,3,1,4,3
16,4,1,4,4
16,5,1,4,5
16,6,1,4,6
16,7,1,4,7
16,8,1,4,8
16,9,1,4,9
16,10,1,4,10
16,11,1,4,11
16,12,1,4,12
16,13,1,4,13
16,14,1,4,14
16,15,1,4,15
16,16,1,4,16
16,17,1,4,17
16,18,1,4,18
16,19,1,4,19
16,20,1,4,20
16,21,1,4,21
16,22,1,4,22
16,23,1,4,23
16,24,1,4,24
16,25,1,4,25
16,26,1,4,26
16,27,1,4,27
16,28,1,4,28
16,29,1,4,29
16,30,1,4,30
16,31,1,4,31
16,32,1,4,32
16,33,1,4,33
16,34,1,4,34
16,35,1,4,35
16,36,1,4,36
16,37,1,4,37
16,38,1,4,38
16,39,1,4,39
16,40,1,4,40
16,41,1,4,41
16,42,1,4,42
16,43,1,4,43
16,44,1,4,44
16,45,1,4,45
16,46,1,4,46
16,47,1,4,47
16,48,1,4,48
16,49,1,4,49
16,50,1,4,50
16,51,1,4,51
16,52,1,4,52
16,53,1,4,53
16,54,1,4,54
16,55,1,4,55
16,56,1,4,56
16,57,1,4,57
16,58,1,4,58
16,59,1,4,59
16,60,1,4,60
16,61,1,4,61
16,62,1,4,62
16,63,1,4,63
16,64,1,4,64
16,65,1,4,65
16,66,1,4,66
16,67,1,4,67
16,68,1,4,68
16,69,1,4,69
16,70,1,4,70
16,71,1,4,71
16,72,1,4,72
16,73,1,4,73
16,74,1,4,74
16,75,1,4,75
16,76,1,4,76
16,77,1,4,77
16,78,1,4,78
16,79,1,4,79
16,80,1,4,80
16,81,1,4,81
16,82,1,4,82
16,83,1,4,83
16,84,1,4,84
16,85,1,4,85
16,86,1,4,86
16,87,1,4,87
16,88,1,4,88
16,89,1,4,89
16,90,1,4,90
16,91,1,4,91
16,92,1,4,92
16,93,1,4,93
16,94,1,4,94
16,95,1,4,95
16,96,1,4,96
16,97,1,4,97
16,98,1,4,98
16,99,1,4,99
16,100,1,4,100
16,101,1,4,101
16,102,1,4,102
16,103,1,4,103
16,104,1,4,104
16,105,1,4,105
16,106,1,4,106
16,107,1,4,107
16,108,1,4,108
16,109,1,4,109
16,110,1,4,110
16,111,1,4,111
16,112,1,4,112
16,113,1,4,113
16,114,1,4,114
16,115,1,4,115
16,116,1,4,116
16,117,1,4,117
16,118,1,4,118
16,119,1,4,119
16,120,1,4,120
16,121,1,4,121
16,122,1,4,122
16,123,1,4,123
16,124,1,4,124
16,125,1,4,125
16,126,1,4,126
16,127,1,4,127
16,128,1,4,128
16,129,1,4,129
16,130,1,4,130
16,131,1,4,131
16,132,1,4,132
16,133,1,4,133
16,134,1,4,134
16,135,1,4,135
16,136,1,4,136
16,137,1,4,137
16,138,1,4,138
16,139,1,4,139
16,140,1,4,140
16,141,1,4,141
16,142,1,4,142
16,143,1,4,143
16,144,1,4,144
16,145,1,4,145
16,146,1,4,146
16,147,1,4,147
16,148,1,4,148
16,149,1,4,149
16,150,1,4,150
16,151,1,4,151
16,152,1,4,152
16,153,1,4,153
16,154,1,4,154
16,155,1,4,155
16,156,1,4,156
16,157,1,4,157
16,158,1,4,158
16,159,1,4,159
16,160,1,4,160
16,161,1,4,161
16,162,1,4,162
16,163,1,4,163
16,164,1,4,164
16,165,1,4,165
16,166,1,4,166
16,167,1,4,167
16,168,1,4,168
16,169,1,4,169
16,170,1,4,170
16,171,1,4,171
16,172,1,4,172
16,172,2,4,172
16,173,1,4,173
16,174,1,4,174
16,175,1,4,175
16,176,1,4,176
16,177,1,4,177
16,178,1,4,178
16,179,1,4,179
16,180,1,4,180
16,181,1,4,181
16,182,1,4,182
16,183,1,4,183
16,184,1,4,184
16,185,1,4,185
16,186,1,4,186
16,187,1,4,187
16,188,1,4,188
16,189,1,4,189
16,190,1,4,190
16,191,1,4,191
16,192,1,4,192
16,193,1,4,193
16,194,1,4,194
16,195,1,4,195
16,196,1,4,196
16,197,1,4,197
16,198,1,4,198
16,199,1,4,199
16,200,1,4,200
16,201,1,4,201
16,201,2,4,201
16,201,3,4,201
16,201,4,4,201
16,201,5,4,201
16,201,6,4,201
16,201,7,4,201
16,201,8,4,201
16,201,9,4,201
16,201,10,4,201
16,201,11,4,201
16,201,12,4,201
16,201,13,4,201
16,201,14,4,201
16,201,15,4,201
16,201,16,4,201
16,201,17,4,201
16,201,18,4,201
16,201,19,4,201
16,201,20,4,201
16,201,21,4,201
16,201,22,4,201
16,201,23,4,201
16,201,24,4,201
16,201,25,4,201
16,201,26,4,201
16,201,27,4,201
16,201,28,4,201
16,202,1,4,202
16,203,1,4,203
16,204,1,4,204
16,205,1,4,205
16,206,1,4,206
16,207,1,4,207
16,208,1,4,208
16,209,1,4,209
16,210,1,4,210
16,211,1,4,211
16,212,1,4,212
16,213,1,4,213
16,214,1,4,214
16,215,1,4,215
16,216,1,4,216
16,217,1,4,217
16,218,1,4,218
16,219,1,4,219
16,220,1,4,220
16,221,1,4,221
16,222,1,4,222
16,223,1,4,223
16,224,1,4,224
16,225,1,4,225
16,226,1,4,226
16,227,1,4,227
16,228,1,4,228
16,229,1,4,229
16,230,1,4,230
16,231,1,4,231
16,232,1,4,232
16,233,1,4,233
16,234,1,4,234
16,235,1,4,235
16,236,1,4,236
16,237,1,4,237
16,238,1,4,238
16,239,1,4,239
16,240,1,4,240
16,241,1,4,241
16,242,1,4,242
16,243,1,4,243
16,244,1,4,244
16,245,1,4,245
16,246,1,4,246
16,247,1,4,247
16,248,1,4,248
16,249,1,4,249
16,250,1,4,250
16,251,1,4,251
16,252,1,4,252
16,253,1,4,253
16,254,1,4,254
16,255,1,4,255
16,256,1,4,256
16,257,1,4,257
16,258,1,4,258
16,259,1,4,259
16,260,1,4,260
16,261,1,4,261
16,262,1,4,262
16,263,1,4,263
16,264,1,4,264
16,265,1,4,265
16,266,1,4,266
16,267,1,4,267
16,268,1,4,268
16,269,1,4,269
16,270,1,4,270
16,271,1,4,271
16,272,1,4,272
16,273,1,4,273
16,274,1,4,274
16,275,1,4,275
16,276,1,4,276
16,277,1,4,277
16,278,1,4,278
16,279,1,4,279
16,280,1,4,280
16,281,1,4,281
16,282,1,4,282
16,283,1,4,283
16,284,1,4,284
16,285,1,4,285
16,286,1,4,286
16,287,1,4,287
16,288,1,4,288
16,289,1,4,289
16,290,1,4,290
16,291,1,4,291
16,292,1,4,292
16,293,1,4,293
16,294,1,4,294
16,295,1,4,295
16,296,1,4,296
16,297,1,4,297
16,298,1,4,298
16,299,1,4,299
16,300,1,4,300
16,301,1,4,301
16,302,1,4,302
16,303,1,4,303
16,304,1,4,304
16,305,1,4,305
16,306,1,4,306
16,307,1,4,307
16,308,1,4,308
16,309,1,4,309
16,310,1,4,310
16,311,1,4,311
16,312,1,4,312
16,313,1,4,313
16,314,1,4,314
16,315,1,4,315
16,316,1,4,316
16,317,1,4,317
16,318,1,4,318
16,319,1,4,319
16,320,1,4,320
16,321,1,4,321
16,322,1,4,322
16,323,1,4,323
16,324,1,4,324
16,325,1,4,325
16,326,1,4,326
16,327,1,4,327
16,328,1,4,328
16,329,1,4,329
16,330,1,4,330
16,331,1,4,331
16,332,1,4,332
16,333,1,4,333
16,334,1,4,334
16,335,1,4,335
16,336,1,4,336
16,337,1,4,337
16,338,1,4,338
16,339,1,4,339
16,340,1,4,340
16,341,1,4,341
16,342,1,4,342
16,343,1,4,343
16,344,1,4,344
16,345,1,4,345
16,346,1,4,346
16,347,1,4,347
16,348,1,4,348
16,349,1,4,349
16,350,1,4,350
16,351,1,4,351
16,351,2,4,351
16,351,3,4,351
16,351,4,4,351
16,352,1,4,352
16,353,1,4,353
16,354,1,4,354
16,355,1,4,355
16,356,1,4,356
16,357,1,4,357
16,358,1,4,358
16,359,1,4,359
16,360,1,4,360
16,361,1,4,361
16,362,1,4,362
16,363,1,4,363
16,364,1,4,364
16,365,1,4,365
16,366,1,4,366
16,367,1,4,367
16,368,1,4,368
16,369,1,4,369
16,370,1,4,370
16,371,1,4,371
16,372,1,4,372
16,373,1,4,373
16,374,1,4,374
16,375,1,4,375
16,376,1,4,376
16,377,1,4,377
16,378,1,4,378
16,379,1,4,379
16,380,1,4,380
16,381,1,4,381
16,382,1,4,382
16,383,1,4,383
16,384,1,4,384
16,385,1,4,385
16,386,1,4,386
16,386,2,4,496
16,386,3,4,497
16,386,4,4,498
16,387,1,4,387
16,388,1,4,388
16,389,1,4,389
16,390,1,4,390
16,391,1,4,391
16,392,1,4,392
16,393,1,4,393
16,394,1,4,394
16,395,1,4,395
16,396,1,4,396
16,397,1,4,397
16,398,1,4,398
16,399,1,4,399
16,400,1,4,400
16,401,1,4,401
16,402,1,4,402
16,403,1,4,403
16,404,1,4,404
16,405,1,4,405
16,406,1,4,406
16,407,1,4,407
16,408,1,4,408
16,409,1,4,409
16,410,1,4,410
16,411,1,4,411
16,412,1,4,412
16,412,2,4,412
16,412,3,4,412
16,413,1,4,413
16,413,2,4,499
16,413,3,4,500
16,414,1,4,414
16,415,1,4,415
16,416,1,4,416
16,417,1,4,417
16,418,1,4,418
16,419,1,4,419
16,420,1,4,420
16,421,1,4,421
16,421,2,4,421
16,422,1,4,422
16,422,2,4,422
16,423,1,4,423
16,423,2,4,423
16,424,1,4,424
16,425,1,4,425
16,426,1,4,426
16,427,1,4,427
16,428,1,4,428
16,429,1,4,429
16,430,1,4,430
16,431,1,4,431
16,432,1,4,432
16,433,1,4,433
16,434,1,4,434
16,435,1,4,435
16,436,1,4,436
16,437,1,4,437
16,438,1,4,438
16,439,1,4,439
16,440,1,4,440
16,441,1,4,441
16,442,1,4,442
16,443,1,4,443
16,444,1,4,444
16,445,1,4,445
16,446,1,4,446
16,447,1,4,447
16,448,1,4,448
16,449,1,4,449
16,450,1,4,450
16,451,1,4,451
16,452,1,4,452
16,453,1,4,453
16,454,1,4,454
16,455,1,4,455
16,456,1,4,456
16,457,1,4,457
16,458,1,4,458
16,459,1,4,459
16,460,1,4,460
16,461,1,4,461
16,462,1,4,462
16,463,1,4,463
16,464,1,4,464
16,465,1,4,465
16,466,1,4,466
16,467,1,4,467
16,468,1,4,468
16,469,1,4,469
16,470,1,4,470
16,471,1,4,471
16,472,1,4,472
16,473,1,4,473
16,474,1,4,474
16,475,1,4,475
16,476,1,4,476
16,477,1,4,477
16,478,1,4,478
16,479,1,4,479
16,479,2,4,503
16,479,3,4,504
16,479,4,4,505
16,479,5,4,506
16,479,6,4,507
16,480,1,4,480
16,481,1,4,481
16,482,1,4,482
16,483,1,4,483
16,484,1,4,484
16,485,1,4,485
16,486,1,4,486
16,487,1,4,487
16,487,2,4,501
16,488,1,4,488
16,489,1,4,489
16,490,1,4,490
16,491,1,4,491
16,492,1,4,492
16,492,2,4,502
16,493,1,4,493
16,493,2,4,493
16,493,3,4,493
16,493,4,4,493
16,493,5,4,493
16,493,6,4,493
16,493,7,4,493
16,493,8,4,493
16,493,9,4,493
16,493,10,4,493
16,493,11,4,493
16,493,12,4,493
16,493,13,4,493
16,493,14,4,493
16,493,15,4,493
16,493,16,4,493
16,493,17,4,493
17,1,1,5,
17,2,1,5,
17,3,1,5,
17,4,1,5,
17,5,1,5,
17,6,1,5,
17,7,1,5,
17,8,1,5,
17,9,1,5,
17,10,1,5,
17,11,1,5,
17,12,1,5,
17,13,1,5,
17,14,1,5,
17,15,1,5,
17,16,1,5,
17,17,1,5,
17,18,1,5,
17,19,1,5,
17,20,1,5,
17,21,1,5,
17,22,1,5,
17,23,1,5,
17,24,1,5,
17,25,1,5,
17,26,1,5,
17,27,1,5,
17,28,1,5,
17,29,1,5,
17,30,1,5,
17,31,1,5,
17,32,1,5,
17,33,1,5,
17,34,1,5,
17,35,1,5,
17,36,1,5,
17,37,1,5,
17,38,1,5,
17,39,1,5,
17,40,1,5,
17,41,1,5,
17,42,1,5,
17,43,1,5,
17,44,1,5,
17,45,1,5,
17,46,1,5,
17,47,1,5,
17,48,1,5,
17,49,1,5,
17,50,1,5,
17,51,1,5,
17,52,1,5,
17,53,1,5,
17,54,1,5,
17,55,1,5,
17,56,1,5,
17,57,1,5,
17,58,1,5,
17,59,1,5,
17,60,1,5,
17,61,1,5,
17,62,1,5,
17,63,1,5,
17,64,1,5,
17,65,1,5,
17,66,1,5,
17,67,1,5,
17,68,1,5,
17,69,1,5,
17,70,1,5,
17,71,1,5,
17,72,1,5,
17,73,1,5,
17,74,1,5,
17,75,1,5,
17,76,1,5,
17,77,1,5,
17,78,1,5,
17,79,1,5,
17,80,1,5,
17,81,1,5,
17,82,1,5,
17,83,1,5,
17,84,1,5,
17,85,1,5,
17,86,1,5,
17,87,1,5,
17,88,1,5,
17,89,1,5,
17,90,1,5,
17,91,1,5,
17,92,1,5,
17,93,1,5,
17,94,1,5,
17,95,1,5,
17,96,1,5,
17,97,1,5,
17,98,1,5,
17,99,1,5,
17,100,1,5,
17,101,1,5,
17,102,1,5,
17,103,1,5,
17,104,1,5,
17,105,1,5,
17,106,1,5,
17,107,1,5,
17,108,1,5,
17,109,1,5,
17,110,1,5,
17,111,1,5,
17,112,1,5,
17,113,1,5,
17,114,1,5,
17,115,1,5,
17,116,1,5,
17,117,1,5,
17,118,1,5,
17,119,1,5,
17,120,1,5,
17,121,1,5,
17,122,1,5,
17,123,1,5,
17,124,1,5,
17,125,1,5,
17,126,1,5,
17,127,1,5,
17,128,1,5,
17,129,1,5,
17,130,1,5,
17,131,1,5,
17,132,1,5,
17,133,1,5,
17,134,1,5,
17,135,1,5,
17,136,1,5,
17,137,1,5,
17,138,1,5,
17,139,1,5,
17,140,1,5,
17,141,1,5,
17,142,1,5,
17,143,1,5,
17,144,1,5,
17,145,1,5,
17,146,1,5,
17,147,1,5,
17,148,1,5,
17,149,1,5,
17,150,1,5,
17,151,1,5,
17,152,1,5,
17,153,1,5,
17,154,1,5,
17,155,1,5,
17,156,1,5,
17,157,1,5,
17,158,1,5,
17,159,1,5,
17,160,1,5,
17,161,1,5,
17,162,1,5,
17,163,1,5,
17,164,1,5,
17,165,1,5,
17,166,1,5,
17,167,1,5,
17,168,1,5,
17,169,1,5,
17,170,1,5,
17,171,1,5,
17,172,1,5,
17,173,1,5,
17,174,1,5,
17,175,1,5,
17,176,1,5,
17,177,1,5,
17,178,1,5,
17,179,1,5,
17,180,1,5,
17,181,1,5,
17,182,1,5,
17,183,1,5,
17,184,1,5,
17,185,1,5,
17,186,1,5,
17,187,1,5,
17,188,1,5,
17,189,1,5,
17,190,1,5,
17,191,1,5,
17,192,1,5,
17,193,1,5,
17,194,1,5,
17,195,1,5,
17,196,1,5,
17,197,1,5,
17,198,1,5,
17,199,1,5,
17,200,1,5,
17,201,1,5,
17,201,2,5,
17,201,3,5,
17,201,4,5,
17,201,5,5,
17,201,6,5,
17,201,7,5,
17,201,8,5,
17,201,9,5,
17,201,10,5,
17,201,11,5,
17,201,12,5,
17,201,13,5,
17,201,14,5,
17,201,15,5,
17,201,16,5,
17,201,17,5,
17,201,18,5,
17,201,19,5,
17,201,20,5,
17,201,21,5,
17,201,22,5,
17,201,23,5,
17,201,24,5,
17,201,25,5,
17,201,26,5,
17,201,27,5,
17,201,28,5,
17,202,1,5,
17,203,1,5,
17,204,1,5,
17,205,1,5,
17,206,1,5,
17,207,1,5,
17,208,1,5,
17,209,1,5,
17,210,1,5,
17,211,1,5,
17,212,1,5,
17,213,1,5,
17,214,1,5,
17,215,1,5,
17,216,1,5,
17,217,1,5,
17,218,1,5,
17,219,1,5,
17,220,1,5,
17,221,1,5,
17,222,1,5,
17,223,1,5,
17,224,1,5,
17,225,1,5,
17,226,1,5,
17,227,1,5,
17,228,1,5,
17,229,1,5,
17,230,1,5,
17,231,1,5,
17,232,1,5,
17,233,1,5,
17,234,1,5,
17,235,1,5,
17,236,1,5,
17,237,1,5,
17,238,1,5,
17,239,1,5,
17,240,1,5,
17,241,1,5,
17,242,1,5,
17,243,1,5,
17,244,1,5,
17,245,1,5,
17,246,1,5,
17,247,1,5,
17,248,1,5,
17,249,1,5,
17,250,1,5,
17,251,1,5,
17,252,1,5,
17,253,1,5,
17,254,1,5,
17,255,1,5,
17,256,1,5,
17,257,1,5,
17,258,1,5,
17,259,1,5,
17,260,1,5,
17,261,1,5,
17,262,1,5,
17,263,1,5,
17,264,1,5,
17,265,1,5,
17,266,1,5,
17,267,1,5,
17,268,1,5,
17,269,1,5,
17,270,1,5,
17,271,1,5,
17,272,1,5,
17,273,1,5,
17,274,1,5,
17,275,1,5,
17,276,1,5,
17,277,1,5,
17,278,1,5,
17,279,1,5,
17,280,1,5,
17,281,1,5,
17,282,1,5,
17,283,1,5,
17,284,1,5,
17,285,1,5,
17,286,1,5,
17,287,1,5,
17,288,1,5,
17,289,1,5,
17,290,1,5,
17,291,1,5,
17,292,1,5,
17,293,1,5,
17,294,1,5,
17,295,1,5,
17,296,1,5,
17,297,1,5,
17,298,1,5,
17,299,1,5,
17,300,1,5,
17,301,1,5,
17,302,1,5,
17,303,1,5,
17,304,1,5,
17,305,1,5,
17,306,1,5,
17,307,1,5,
17,308,1,5,
17,309,1,5,
17,310,1,5,
17,311,1,5,
17,312,1,5,
17,313,1,5,
17,314,1,5,
17,315,1,5,
17,316,1,5,
17,317,1,5,
17,318,1,5,
17,319,1,5,
17,320,1,5,
17,321,1,5,
17,322,1,5,
