game_id,pokemon_id,form_id,stat_id,base_stat,effort_yield
11,64,1,2,35,0
11,64,1,3,30,0
11,64,1,4,120,2
11,64,1,5,70,0
11,64,1,6,105,0
11,65,1,1,55,0
11,65,1,2,50,0
11,65,1,3,45,0
11,65,1,4,135,3
11,65,1,5,85,0
11,65,1,6,120,0
11,66,1,1,70,0
11,66,1,2,80,1
11,66,1,3,50,0
11,66,1,4,35,0
11,66,1,5,35,0
11,66,1,6,35,0
11,67,1,1,80,0
11,67,1,2,100,2
11,67,1,3,70,0
11,67,1,4,50,0
11,67,1,5,60,0
11,67,1,6,45,0
11,68,1,1,90,0
11,68,1,2,130,3
11,68,1,3,80,0
11,68,1,4,65,0
11,68,1,5,85,0
11,68,1,6,55,0
11,69,1,1,50,0
11,69,1,2,75,1
11,69,1,3,35,0
11,69,1,4,70,0
11,69,1,5,30,0
11,69,1,6,40,0
11,70,1,1,65,0
11,70,1,2,90,2
11,70,1,3,50,0
11,70,1,4,85,0
11,70,1,5,45,0
11,70,1,6,55,0
11,71,1,1,80,0
11,71,1,2,105,3
11,71,1,3,65,0
11,71,1,4,100,0
11,71,1,5,60,0
11,71,1,6,70,0
11,72,1,1,40,0
11,72,1,2,40,0
11,72,1,3,35,0
11,72,1,4,50,0
11,72,1,5,100,1
11,72,1,6,70,0
11,73,1,1,80,0
11,73,1,2,70,0
11,73,1,3,65,0
11,73,1,4,80,0
11,73,1,5,120,2
11,73,1,6,100,0
11,74,1,1,40,0
11,74,1,2,80,0
11,74,1,3,100,1
11,74,1,4,30,0
11,74,1,5,30,0
11,74,1,6,20,0
11,75,1,1,55,0
11,75,1,2,95,0
11,75,1,3,115,2
11,75,1,4,45,0
11,75,1,5,45,0
11,75,1,6,35,0
11,76,1,1,80,0
11,76,1,2,110,0
11,76,1,3,130,3
11,76,1,4,55,0
11,76,1,5,65,0
11,76,1,6,45,0
11,77,1,1,50,0
11,77,1,2,85,0
11,77,1,3,55,0
11,77,1,4,65,0
11,77,1,5,65,0
11,77,1,6,90,1
11,78,1,1,65,0
11,78,1,2,100,0
11,78,1,3,70,0
11,78,1,4,80,0
11,78,1,5,80,0
11,78,1,6,105,2
11,79,1,1,90,1
11,79,1,2,65,0
11,79,1,3,65,0
11,79,1,4,40,0
11,79,1,5,40,0
11,79,1,6,15,0
11,80,1,1,95,0
11,80,1,2,75,0
11,80,1,3,110,2
11,80,1,4,100,0
11,80,1,5,80,0
11,80,1,6,30,0
11,81,1,1,25,0
11,81,1,2,35,0
11,81,1,3,70,0
11,81,1,4,95,1
11,81,1,5,55,0
11,81,1,6,45,0
11,82,1,1,50,0
11,82,1,2,60,0
11,82,1,3,95,0
11,82,1,4,120,2
11,82,1,5,70,0
11,82,1,6,70,0
11,83,1,1,52,0
11,83,1,2,65,1
11,83,1,3,55,0
11,83,1,4,58,0
11,83,1,5,62,0
11,83,1,6,60,0
11,84,1,1,35,0
11,84,1,2,85,1
11,84,1,3,45,0
11,84,1,4,35,0
11,84,1,5,35,0
11,84,1,6,75,0
11,85,1,1,60,0
11,85,1,2,110,2
11,85,1,3,70,0
11,85,1,4,60,0
11,85,1,5,60,0
11,85,1,6,100,0
11,86,1,1,65,0
11,86,1,2,45,0
11,86,1,3,55,0
11,86,1,4,45,0
11,86,1,5,70,1
11,86,1,6,45,0
11,87,1,1,90,0
11,87,1,2,70,0
11,87,1,3,80,0
11,87,1,4,70,0
11,87,1,5,95,2
11,87,1,6,70,0
11,88,1,1,80,1
11,88,1,2,80,0
11,88,1,3,50,0
11,88,1,4,40,0
11,88,1,5,50,0
11,88,1,6,25,0
11,89,1,1,105,1
11,89,1,2,105,1
11,89,1,3,75,0
11,89,1,4,65,0
11,89,1,5,100,0
11,89,1,6,50,0
11,90,1,1,30,0
11,90,1,2,65,0
11,90,1,3,100,1
11,90,1,4,45,0
11,90,1,5,25,0
11,90,1,6,40,0
11,91,1,1,50,0
11,91,1,2,95,0
11,91,1,3,180,2
11,91,1,4,85,0
11,91,1,5,45,0
11,91,1,6,70,0
11,92,1,1,30,0
11,92,1,2,35,0
11,92,1,3,30,0
11,92,1,4,100,1
11,92,1,5,35,0
11,92,1,6,80,0
11,93,1,1,45,0
11,93,1,2,50,0
11,93,1,3,45,0
11,93,1,4,115,2
11,93,1,5,55,0
11,93,1,6,95,0
11,94,1,1,60,0
11,94,1,2,65,0
11,94,1,3,60,0
11,94,1,4,130,3
11,94,1,5,75,0
11,94,1,6,110,0
11,95,1,1,35,0
11,95,1,2,45,0
11,95,1,3,160,1
11,95,1,4,30,0
11,95,1,5,45,0
11,95,1,6,70,0
11,96,1,1,60,0
11,96,1,2,48,0
11,96,1,3,45,0
11,96,1,4,43,0
11,96,1,5,90,1
11,96,1,6,42,0
11,97,1,1,85,0
11,97,1,2,73,0
11,97,1,3,70,0
11,97,1,4,73,0
11,97,1,5,115,2
11,97,1,6,67,0
11,98,1,1,30,0
11,98,1,2,105,1
11,98,1,3,90,0
11,98,1,4,25,0
11,98,1,5,25,0
11,98,1,6,50,0
11,99,1,1,55,0
11,99,1,2,130,2
11,99,1,3,115,0
11,99,1,4,50,0
11,99,1,5,50,0
11,99,1,6,75,0
11,100,1,1,40,0
11,100,1,2,30,0
11,100,1,3,50,0
11,100,1,4,55,0
11,100,1,5,55,0
11,100,1,6,100,1
11,101,1,1,60,0
11,101,1,2,50,0
11,101,1,3,70,0
11,101,1,4,80,0
11,101,1,5,80,0
11,101,1,6,140,2
11,102,1,1,60,0
11,102,1,2,40,0
11,102,1,3,80,1
11,102,1,4,60,0
11,102,1,5,45,0
11,102,1,6,40,0
11,103,1,1,95,0
11,103,1,2,95,0
11,103,1,3,85,0
11,103,1,4,125,2
11,103,1,5,65,0
11,103,1,6,55,0
11,104,1,1,50,0
11,104,1,2,50,0
11,104,1,3,95,1
11,104,1,4,40,0
11,104,1,5,50,0
11,104,1,6,35,0
11,105,1,1,60,0
11,105,1,2,80,0
11,105,1,3,110,2
11,105,1,4,50,0
11,105,1,5,80,0
11,105,1,6,45,0
11,106,1,1,50,0
11,106,1,2,120,2
11,106,1,3,53,0
11,106,1,4,35,0
11,106,1,5,110,0
11,106,1,6,87,0
11,107,1,1,50,0
11,107,1,2,105,0
11,107,1,3,79,0
11,107,1,4,35,0
11,107,1,5,110,2
11,107,1,6,76,0
11,108,1,1,90,2
11,108,1,2,55,0
11,108,1,3,75,0
11,108,1,4,60,0
11,108,1,5,75,0
11,108,1,6,30,0
11,109,1,1,40,0
11,109,1,2,65,0
11,109,1,3,95,1
11,109,1,4,60,0
11,109,1,5,45,0
11,109,1,6,35,0
11,110,1,1,65,0
11,110,1,2,90,0
11,110,1,3,120,2
11,110,1,4,85,0
11,110,1,5,70,0
11,110,1,6,60,0
11,111,1,1,80,0
11,111,1,2,85,0
11,111,1,3,95,1
11,111,1,4,30,0
11,111,1,5,30,0
11,111,1,6,25,0
11,112,1,1,105,0
11,112,1,2,130,2
11,112,1,3,120,0
11,112,1,4,45,0
11,112,1,5,45,0
11,112,1,6,40,0
11,113,1,1,250,2
11,113,1,2,5,0
11,113,1,3,5,0
11,113,1,4,35,0
11,113,1,5,105,0
11,113,1,6,50,0
11,114,1,1,65,0
11,114,1,2,55,0
11,114,1,3,115,1
11,114,1,4,100,0
11,114,1,5,40,0
11,114,1,6,60,0
11,115,1,1,105,2
11,115,1,2,95,0
11,115,1,3,80,0
11,115,1,4,40,0
11,115,1,5,80,0
11,115,1,6,90,0
11,116,1,1,30,0
11,116,1,2,40,0
11,116,1,3,70,0
11,116,1,4,70,1
11,116,1,5,25,0
11,116,1,6,60,0
11,117,1,1,55,0
11,117,1,2,65,0
11,117,1,3,95,1
11,117,1,4,95,1
11,117,1,5,45,0
11,117,1,6,85,0
11,118,1,1,45,0
11,118,1,2,67,1
11,118,1,3,60,0
11,118,1,4,35,0
11,118,1,5,50,0
11,118,1,6,63,0
11,119,1,1,80,0
11,119,1,2,92,2
11,119,1,3,65,0
11,119,1,4,65,0
11,119,1,5,80,0
11,119,1,6,68,0
11,120,1,1,30,0
11,120,1,2,45,0
11,120,1,3,55,0
11,120,1,4,70,0
11,120,1,5,55,0
11,120,1,6,85,1
11,121,1,1,60,0
11,121,1,2,75,0
11,121,1,3,85,0
11,121,1,4,100,0
11,121,1,5,85,0
11,121,1,6,115,2
11,122,1,1,40,0
11,122,1,2,45,0
11,122,1,3,65,0
11,122,1,4,100,0
11,122,1,5,120,2
11,122,1,6,90,0
11,123,1,1,70,0
11,123,1,2,110,1
11,123,1,3,80,0
11,123,1,4,55,0
11,123,1,5,80,0
11,123,1,6,105,0
11,124,1,1,65,0
11,124,1,2,50,0
11,124,1,3,35,0
11,124,1,4,115,2
11,124,1,5,95,0
11,124,1,6,95,0
11,125,1,1,65,0
11,125,1,2,83,0
11,125,1,3,57,0
11,125,1,4,95,0
11,125,1,5,85,0
11,125,1,6,105,2
11,126,1,1,65,0
11,126,1,2,95,0
11,126,1,3,57,0
11,126,1,4,100,2
11,126,1,5,85,0
11,126,1,6,93,0
11,127,1,1,65,0
11,127,1,2,125,2
11,127,1,3,100,0
11,127,1,4,55,0
11,127,1,5,70,0
11,127,1,6,85,0
11,128,1,1,75,0
11,128,1,2,100,1
11,128,1,3,95,0
11,128,1,4,40,0
11,128,1,5,70,0
11,128,1,6,110,1
11,129,1,1,20,0
11,129,1,2,10,0
11,129,1,3,55,0
11,129,1,4,15,0
11,129,1,5,20,0
11,129,1,6,80,1
11,130,1,1,95,0
11,130,1,2,125,2
11,130,1,3,79,0
11,130,1,4,60,0
11,130,1,5,100,0
11,130,1,6,81,0
11,131,1,1,130,2
11,131,1,2,85,0
11,131,1,3,80,0
11,131,1,4,85,0
11,131,1,5,95,0
11,131,1,6,60,0
11,132,1,1,48,1
11,132,1,2,48,0
11,132,1,3,48,0
11,132,1,4,48,0
11,132,1,5,48,0
11,132,1,6,48,0
11,133,1,1,55,0
11,133,1,2,55,0
11,133,1,3,50,0
11,133,1,4,45,0
11,133,1,5,65,1
11,133,1,6,55,0
11,134,1,1,130,2
11,134,1,2,65,0
11,134,1,3,60,0
11,134,1,4,110,0
11,134,1,5,95,0
11,134,1,6,65,0
11,135,1,1,65,0
11,135,1,2,65,0
11,135,1,3,60,0
11,135,1,4,110,0
11,135,1,5,95,0
11,135,1,6,130,2
11,136,1,1,65,0
11,136,1,2,130,2
11,136,1,3,60,0
11,136,1,4,95,0
11,136,1,5,110,0
11,136,1,6,65,0
11,137,1,1,65,0
11,137,1,2,60,0
11,137,1,3,70,0
11,137,1,4,85,1
11,137,1,5,75,0
11,137,1,6,40,0
11,138,1,1,35,0
11,138,1,2,40,0
11,138,1,3,100,1
11,138,1,4,90,0
11,138,1,5,55,0
11,138,1,6,35,0
11,139,1,1,70,0
11,139,1,2,60,0
11,139,1,3,125,2
11,139,1,4,115,0
11,139,1,5,70,0
11,139,1,6,55,0
11,140,1,1,30,0
11,140,1,2,80,0
11,140,1,3,90,1
11,140,1,4,55,0
11,140,1,5,45,0
11,140,1,6,55,0
11,141,1,1,60,0
11,141,1,2,115,2
11,141,1,3,105,0
11,141,1,4,65,0
11,141,1,5,70,0
11,141,1,6,80,0
11,142,1,1,80,0
11,142,1,2,105,0
11,142,1,3,65,0
11,142,1,4,60,0
11,142,1,5,75,0
11,142,1,6,130,2
11,143,1,1,160,2
11,143,1,2,110,0
11,143,1,3,65,0
11,143,1,4,65,0
11,143,1,5,110,0
11,143,1,6,30,0
11,144,1,1,90,0
11,144,1,2,85,0
11,144,1,3,100,0
11,144,1,4,95,0
11,144,1,5,125,3
11,144,1,6,85,0
11,145,1,1,90,0
11,145,1,2,90,0
11,145,1,3,85,0
11,145,1,4,125,3
11,145,1,5,90,0
11,145,1,6,100,0
11,146,1,1,90,0
11,146,1,2,100,0
11,146,1,3,90,0
11,146,1,4,125,3
11,146,1,5,85,0
11,146,1,6,90,0
11,147,1,1,41,0
11,147,1,2,64,1
11,147,1,3,45,0
11,147,1,4,50,0
11,147,1,5,50,0
11,147,1,6,50,0
11,148,1,1,61,0
11,148,1,2,84,2
11,148,1,3,65,0
11,148,1,4,70,0
11,148,1,5,70,0
11,148,1,6,70,0
11,149,1,1,91,0
11,149,1,2,134,3
11,149,1,3,95,0
11,149,1,4,100,0
11,149,1,5,100,0
11,149,1,6,80,0
11,150,1,1,106,0
11,150,1,2,110,0
11,150,1,3,90,0
11,150,1,4,154,3
11,150,1,5,90,0
11,150,1,6,130,0
11,151,1,1,100,3
11,151,1,2,100,0
11,151,1,3,100,0
11,151,1,4,100,0
11,151,1,5,100,0
11,151,1,6,100,0
11,152,1,1,45,0
11,152,1,2,49,0
11,152,1,3,65,0
11,152,1,4,49,0
11,152,1,5,65,1
11,152,1,6,45,0
11,153,1,1,60,0
11,153,1,2,62,0
11,153,1,3,80,1
11,153,1,4,63,0
11,153,1,5,80,1
11,153,1,6,60,0
11,154,1,1,80,0
11,154,1,2,82,0
11,154,1,3,100,1
11,154,1,4,83,0
11,154,1,5,100,2
11,154,1,6,80,0
11,155,1,1,39,0
11,155,1,2,52,0
11,155,1,3,43,0
11,155,1,4,60,0
11,155,1,5,50,0
11,155,1,6,65,1
11,156,1,1,58,0
11,156,1,2,64,0
11,156,1,3,58,0
11,156,1,4,80,1
11,156,1,5,65,0
11,156,1,6,80,1
11,157,1,1,78,0
11,157,1,2,84,0
11,157,1,3,78,0
11,157,1,4,109,3
11,157,1,5,85,0
11,157,1,6,100,0
11,158,1,1,50,0
11,158,1,2,65,1
11,158,1,3,64,0
11,158,1,4,44,0
11,158,1,5,48,0
11,158,1,6,43,0
11,159,1,1,65,0
11,159,1,2,80,1
11,159,1,3,80,1
11,159,1,4,59,0
11,159,1,5,63,0
11,159,1,6,58,0
11,160,1,1,85,0
11,160,1,2,105,2
11,160,1,3,100,1
11,160,1,4,79,0
11,160,1,5,83,0
11,160,1,6,78,0
11,161,1,1,35,0
11,161,1,2,46,1
11,161,1,3,34,0
11,161,1,4,35,0
11,161,1,5,45,0
11,161,1,6,20,0
11,162,1,1,85,0
11,162,1,2,76,0
11,162,1,3,64,0
11,162,1,4,45,0
11,162,1,5,55,0
11,162,1,6,90,2
11,163,1,1,60,1
11,163,1,2,30,0
11,163,1,3,30,0
11,163,1,4,36,0
11,163,1,5,56,0
11,163,1,6,50,0
11,164,1,1,100,2
11,164,1,2,50,0
11,164,1,3,50,0
11,164,1,4,76,0
11,164,1,5,96,0
11,164,1,6,70,0
11,165,1,1,40,0
11,165,1,2,20,0
11,165,1,3,30,0
11,165,1,4,40,0
11,165,1,5,80,1
11,165,1,6,55,0
11,166,1,1,55,0
11,166,1,2,35,0
11,166,1,3,50,0
11,166,1,4,55,0
11,166,1,5,110,2
11,166,1,6,85,0
11,167,1,1,40,0
11,167,1,2,60,1
11,167,1,3,40,0
11,167,1,4,40,0
11,167,1,5,40,0
11,167,1,6,30,0
11,168,1,1,70,0
11,168,1,2,90,2
11,168,1,3,70,0
11,168,1,4,60,0
11,168,1,5,60,0
11,168,1,6,40,0
11,169,1,1,85,0
11,169,1,2,90,0
11,169,1,3,80,0
11,169,1,4,70,0
11,169,1,5,80,0
11,169,1,6,130,3
11,170,1,1,75,1
11,170,1,2,38,0
11,170,1,3,38,0
11,170,1,4,56,0
11,170,1,5,56,0
11,170,1,6,67,0
11,171,1,1,125,2
11,171,1,2,58,0
11,171,1,3,58,0
11,171,1,4,76,0
11,171,1,5,76,0
11,171,1,6,67,0
11,172,1,1,20,0
11,172,1,2,40,0
11,172,1,3,15,0
11,172,1,4,35,0
11,172,1,5,35,0
11,172,1,6,60,1
11,173,1,1,50,0
11,173,1,2,25,0
11,173,1,3,28,0
11,173,1,4,45,0
11,173,1,5,55,1
11,173,1,6,15,0
11,174,1,1,90,1
11,174,1,2,30,0
11,174,1,3,15,0
11,174,1,4,40,0
11,174,1,5,20,0
11,174,1,6,15,0
11,175,1,1,35,0
11,175,1,2,20,0
11,175,1,3,65,0
11,175,1,4,40,0
11,175,1,5,65,1
11,175,1,6,20,0
11,176,1,1,55,0
11,176,1,2,40,0
11,176,1,3,85,0
11,176,1,4,80,0
11,176,1,5,105,2
11,176,1,6,40,0
11,177,1,1,40,0
11,177,1,2,50,0
11,177,1,3,45,0
11,177,1,4,70,1
11,177,1,5,45,0
11,177,1,6,70,0
11,178,1,1,65,0
11,178,1,2,75,0
11,178,1,3,70,0
11,178,1,4,95,1
11,178,1,5,70,0
11,178,1,6,95,1
11,179,1,1,55,0
11,179,1,2,40,0
11,179,1,3,40,0
11,179,1,4,65,1
11,179,1,5,45,0
11,179,1,6,35,0
11,180,1,1,70,0
11,180,1,2,55,0
11,180,1,3,55,0
11,180,1,4,80,2
11,180,1,5,60,0
11,180,1,6,45,0
11,181,1,1,90,0
11,181,1,2,75,0
11,181,1,3,75,0
11,181,1,4,115,3
11,181,1,5,90,0
11,181,1,6,55,0
11,182,1,1,75,0
11,182,1,2,80,0
11,182,1,3,85,0
11,182,1,4,90,0
11,182,1,5,100,3
11,182,1,6,50,0
11,183,1,1,70,2
11,183,1,2,20,0
11,183,1,3,50,0
11,183,1,4,20,0
11,183,1,5,50,0
11,183,1,6,40,0
11,184,1,1,100,3
11,184,1,2,50,0
11,184,1,3,80,0
11,184,1,4,50,0
11,184,1,5,80,0
11,184,1,6,50,0
11,185,1,1,70,0
11,185,1,2,100,0
11,185,1,3,115,2
11,185,1,4,30,0
11,185,1,5,65,0
11,185,1,6,30,0
11,186,1,1,90,0
11,186,1,2,75,0
11,186,1,3,75,0
11,186,1,4,90,0
11,186,1,5,100,3
11,186,1,6,70,0
11,187,1,1,35,0
11,187,1,2,35,0
11,187,1,3,40,0
11,187,1,4,35,0
11,187,1,5,55,1
11,187,1,6,50,0
11,188,1,1,55,0
11,188,1,2,45,0
11,188,1,3,50,0
11,188,1,4,45,0
11,188,1,5,65,0
11,188,1,6,80,2
11,189,1,1,75,0
11,189,1,2,55,0
11,189,1,3,70,0
11,189,1,4,55,0
11,189,1,5,85,0
11,189,1,6,110,3
11,190,1,1,55,0
11,190,1,2,70,0
11,190,1,3,55,0
11,190,1,4,40,0
11,190,1,5,55,0
11,190,1,6,85,1
11,191,1,1,30,0
11,191,1,2,30,0
11,191,1,3,30,0
11,191,1,4,30,1
11,191,1,5,30,0
11,191,1,6,30,0
11,192,1,1,75,0
11,192,1,2,75,0
11,192,1,3,55,0
11,192,1,4,105,2
11,192,1,5,85,0
11,192,1,6,30,0
11,193,1,1,65,0
11,193,1,2,65,0
11,193,1,3,45,0
11,193,1,4,75,0
11,193,1,5,45,0
11,193,1,6,95,2
11,194,1,1,55,1
11,194,1,2,45,0
11,194,1,3,45,0
11,194,1,4,25,0
11,194,1,5,25,0
11,194,1,6,15,0
11,195,1,1,95,2
11,195,1,2,85,0
11,195,1,3,85,0
11,195,1,4,65,0
11,195,1,5,65,0
11,195,1,6,35,0
11,196,1,1,65,0
11,196,1,2,65,0
11,196,1,3,60,0
11,196,1,4,130,2
11,196,1,5,95,0
11,196,1,6,110,0
11,197,1,1,95,0
11,197,1,2,65,0
11,197,1,3,110,0
11,197,1,4,60,0
11,197,1,5,130,2
11,197,1,6,65,0
11,198,1,1,60,0
11,198,1,2,85,0
11,198,1,3,42,0
11,198,1,4,85,0
11,198,1,5,42,0
11,198,1,6,91,1
11,199,1,1,95,0
11,199,1,2,75,0
11,199,1,3,80,0
11,199,1,4,100,0
11,199,1,5,110,3
11,199,1,6,30,0
11,200,1,1,60,0
11,200,1,2,60,0
11,200,1,3,60,0
11,200,1,4,85,1
11,200,1,5,85,1
11,200,1,6,85,0
11,201,1,1,48,0
11,201,1,2,72,1
11,201,1,3,48,0
11,201,1,4,72,1
11,201,1,5,48,0
11,201,1,6,48,0
11,201,2,1,48,0
11,201,2,2,72,1
11,201,2,3,48,0
11,201,2,4,72,1
11,201,2,5,48,0
11,201,2,6,48,0
11,201,3,1,48,0
11,201,3,2,72,1
11,201,3,3,48,0
11,201,3,4,72,1
11,201,3,5,48,0
11,201,3,6,48,0
11,201,4,1,48,0
11,201,4,2,72,1
11,201,4,3,48,0
11,201,4,4,72,1
11,201,4,5,48,0
11,201,4,6,48,0
11,201,5,1,48,0
11,201,5,2,72,1
11,201,5,3,48,0
11,201,5,4,72,1
11,201,5,5,48,0
11,201,5,6,48,0
11,201,6,1,48,0
11,201,6,2,72,1
11,201,6,3,48,0
11,201,6,4,72,1
11,201,6,5,48,0
11,201,6,6,48,0
11,201,7,1,48,0
11,201,7,2,72,1
11,201,7,3,48,0
11,201,7,4,72,1
11,201,7,5,48,0
11,201,7,6,48,0
11,201,8,1,48,0
11,201,8,2,72,1
11,201,8,3,48,0
11,201,8,4,72,1
11,201,8,5,48,0
11,201,8,6,48,0
11,201,9,1,48,0
11,201,9,2,72,1
11,201,9,3,48,0
11,201,9,4,72,1
11,201,9,5,48,0
11,201,9,6,48,0
11,201,10,1,48,0
11,201,10,2,72,1
11,201,10,3,48,0
11,201,10,4,72,1
11,201,10,5,48,0
11,201,10,6,48,0
11,201,11,1,48,0
11,201,11,2,72,1
11,201,11,3,48,0
11,201,11,4,72,1
11,201,11,5,48,0
11,201,11,6,48,0
11,201,12,1,48,0
11,201,12,2,72,1
11,201,12,3,48,0
11,201,12,4,72,1
11,201,12,5,48,0
11,201,12,6,48,0
11,201,13,1,48,0
11,201,13,2,72,1
11,201,13,3,48,0
11,201,13,4,72,1
11,201,13,5,48,0
11,201,13,6,48,0
11,201,14,1,48,0
11,201,14,2,72,1
11,201,14,3,48,0
11,201,14,4,72,1
11,201,14,5,48,0
11,201,14,6,48,0
11,201,15,1,48,0
11,201,15,2,72,1
11,201,15,3,48,0
11,201,15,4,72,1
11,201,15,5,48,0
11,201,15,6,48,0
11,201,16,1,48,0
11,201,16,2,72,1
11,201,16,3,48,0
11,201,16,4,72,1
11,201,16,5,48,0
11,201,16,6,48,0
11,201,17,1,48,0
11,201,17,2,72,1
11,201,17,3,48,0
11,201,17,4,72,1
11,201,17,5,48,0
11,201,17,6,48,0
11,201,18,1,48,0
11,201,18,2,72,1
11,201,18,3,48,0
11,201,18,4,72,1
11,201,18,5,48,0
11,201,18,6,48,0
11,201,19,1,48,0
11,201,19,2,72,1
11,201,19,3,48,0
11,201,19,4,72,1
11,201,19,5,48,0
11,201,19,6,48,0
11,201,20,1,48,0
11,201,20,2,72,1
11,201,20,3,48,0
11,201,20,4,72,1
11,201,20,5,48,0
11,201,20,6,48,0
11,201,21,1,48,0
11,201,21,2,72,1
11,201,21,3,48,0
11,201,21,4,72,1
11,201,21,5,48,0
11,201,21,6,48,0
11,201,22,1,48,0
11,201,22,2,72,1
11,201,22,3,48,0
11,201,22,4,72,1
11,201,22,5,48,0
11,201,22,6,48,0
11,201,23,1,48,0
11,201,23,2,72,1
11,201,23,3,48,0
11,201,23,4,72,1
11,201,23,5,48,0
11,201,23,6,48,0
11,201,24,1,48,0
11,201,24,2,72,1
11,201,24,3,48,0
11,201,24,4,72,1
11,201,24,5,48,0
11,201,24,6,48,0
11,201,25,1,48,0
11,201,25,2,72,1
11,201,25,3,48,0
11,201,25,4,72,1
11,201,25,5,48,0
11,201,25,6,48,0
11,201,26,1,48,0
11,201,26,2,72,1
11,201,26,3,48,0
11,201,26,4,72,1
11,201,26,5,48,0
11,201,26,6,48,0
11,201,27,1,48,0
11,201,27,2,72,1
11,201,27,3,48,0
11,201,27,4,72,1
11,201,27,5,48,0
11,201,27,6,48,0
11,201,28,1,48,0
11,201,28,2,72,1
11,201,28,3,48,0
11,201,28,4,72,1
11,201,28,5,48,0
11,201,28,6,48,0
11,202,1,1,190,2
11,202,1,2,33,0
11,202,1,3,58,0
11,202,1,4,33,0
11,202,1,5,58,0
11,202,1,6,33,0
11,203,1,1,70,0
11,203,1,2,80,0
11,203,1,3,65,0
11,203,1,4,90,2
11,203,1,5,65,0
11,203,1,6,85,0
11,204,1,1,50,0
11,204,1,2,65,0
11,204,1,3,90,1
11,204,1,4,35,0
11,204,1,5,35,0
11,204,1,6,15,0
11,205,1,1,75,0
11,205,1,2,90,0
11,205,1,3,140,2
11,205,1,4,60,0
11,205,1,5,60,0
11,205,1,6,40,0
11,206,1,1,100,1
11,206,1,2,70,0
11,206,1,3,70,0
11,206,1,4,65,0
11,206,1,5,65,0
11,206,1,6,45,0
11,207,1,1,65,0
11,207,1,2,75,0
11,207,1,3,105,1
11,207,1,4,35,0
11,207,1,5,65,0
11,207,1,6,85,0
11,208,1,1,75,0
11,208,1,2,85,0
11,208,1,3,200,2
11,208,1,4,55,0
11,208,1,5,65,0
11,208,1,6,30,0
11,209,1,1,60,0
11,209,1,2,80,1
11,209,1,3,50,0
11,209,1,4,40,0
11,209,1,5,40,0
11,209,1,6,30,0
11,210,1,1,90,0
11,210,1,2,120,2
11,210,1,3,75,0
11,210,1,4,60,0
11,210,1,5,60,0
11,210,1,6,45,0
11,211,1,1,65,0
11,211,1,2,95,1
11,211,1,3,75,0
11,211,1,4,55,0
11,211,1,5,55,0
11,211,1,6,85,0
11,212,1,1,70,0
11,212,1,2,130,2
11,212,1,3,100,0
11,212,1,4,55,0
11,212,1,5,80,0
11,212,1,6,65,0
11,213,1,1,20,0
11,213,1,2,10,0
11,213,1,3,230,1
11,213,1,4,10,0
11,213,1,5,230,1
11,213,1,6,5,0
11,214,1,1,80,0
11,214,1,2,125,2
11,214,1,3,75,0
11,214,1,4,40,0
11,214,1,5,95,0
11,214,1,6,85,0
11,215,1,1,55,0
11,215,1,2,95,0
11,215,1,3,55,0
11,215,1,4,35,0
11,215,1,5,75,0
11,215,1,6,115,1
11,216,1,1,60,0
11,216,1,2,80,1
11,216,1,3,50,0
11,216,1,4,50,0
11,216,1,5,50,0
11,216,1,6,40,0
11,217,1,1,90,0
11,217,1,2,130,2
11,217,1,3,75,0
11,217,1,4,75,0
11,217,1,5,75,0
11,217,1,6,55,0
11,218,1,1,40,0
11,218,1,2,40,0
11,218,1,3,40,0
11,218,1,4,70,1
11,218,1,5,40,0
11,218,1,6,20,0
11,219,1,1,50,0
11,219,1,2,50,0
11,219,1,3,120,2
11,219,1,4,80,0
11,219,1,5,80,0
11,219,1,6,30,0
11,220,1,1,50,0
11,220,1,2,50,1
11,220,1,3,40,0
11,220,1,4,30,0
11,220,1,5,30,0
11,220,1,6,50,0
11,221,1,1,100,1
11,221,1,2,100,1
11,221,1,3,80,0
11,221,1,4,60,0
11,221,1,5,60,0
11,221,1,6,50,0
11,222,1,1,55,0
11,222,1,2,55,0
11,222,1,3,85,1
11,222,1,4,65,0
11,222,1,5,85,1
11,222,1,6,35,0
11,223,1,1,35,0
11,223,1,2,65,0
11,223,1,3,35,0
11,223,1,4,65,1
11,223,1,5,35,0
11,223,1,6,65,0
11,224,1,1,75,0
11,224,1,2,105,1
11,224,1,3,75,0
11,224,1,4,105,1
11,224,1,5,75,0
11,224,1,6,45,0
11,225,1,1,45,0
11,225,1,2,55,0
11,225,1,3,45,0
11,225,1,4,65,0
11,225,1,5,45,0
11,225,1,6,75,1
11,226,1,1,65,0
11,226,1,2,40,0
11,226,1,3,70,0
11,226,1,4,80,0
11,226,1,5,140,2
11,226,1,6,70,0
11,227,1,1,65,0
11,227,1,2,80,0
11,227,1,3,140,2
11,227,1,4,40,0
11,227,1,5,70,0
11,227,1,6,70,0
11,228,1,1,45,0
11,228,1,2,60,0
11,228,1,3,30,0
11,228,1,4,80,1
11,228,1,5,50,0
11,228,1,6,65,0
11,229,1,1,75,0
11,229,1,2,90,0
11,229,1,3,50,0
11,229,1,4,110,2
11,229,1,5,80,0
11,229,1,6,95,0
11,230,1,1,75,0
11,230,1,2,95,1
11,230,1,3,95,0
11,230,1,4,95,1
11,230,1,5,95,1
11,230,1,6,85,0
11,231,1,1,90,1
