generation_id,pokemon_id,form_id
6,175,1
6,176,1
6,177,1
6,178,1
6,179,1
6,180,1
6,181,1
6,181,2
6,182,1
6,183,1
6,184,1
6,185,1
6,186,1
6,187,1
6,188,1
6,189,1
6,190,1
6,191,1
6,192,1
6,193,1
6,194,1
6,195,1
6,196,1
6,197,1
6,198,1
6,199,1
6,200,1
6,201,1
6,201,2
6,201,3
6,201,4
6,201,5
6,201,6
6,201,7
6,201,8
6,201,9
6,201,10
6,201,11
6,201,12
6,201,13
6,201,14
6,201,15
6,201,16
6,201,17
6,201,18
6,201,19
6,201,20
6,201,21
6,201,22
6,201,23
6,201,24
6,201,25
6,201,26
6,201,27
6,201,28
6,202,1
6,203,1
6,204,1
6,205,1
6,206,1
6,207,1
6,208,1
6,208,2
6,209,1
6,210,1
6,211,1
6,212,1
6,212,2
6,213,1
6,214,1
6,214,2
6,215,1
6,216,1
6,217,1
6,218,1
6,219,1
6,220,1
6,221,1
6,222,1
6,223,1
6,224,1
6,225,1
6,226,1
6,227,1
6,228,1
6,229,1
6,229,2
6,230,1
6,231,1
6,232,1
6,233,1
6,234,1
6,235,1
6,236,1
6,237,1
6,238,1
6,239,1
6,240,1
6,241,1
6,242,1
6,243,1
6,244,1
6,245,1
6,246,1
6,247,1
6,248,1
6,248,2
6,249,1
6,250,1
6,251,1
6,252,1
6,253,1
6,254,1
6,254,2
6,255,1
6,256,1
6,257,1
6,257,2
6,258,1
6,259,1
6,260,1
6,260,2
6,261,1
6,262,1
6,263,1
6,264,1
6,265,1
6,266,1
6,267,1
6,268,1
6,269,1
6,270,1
6,271,1
6,272,1
6,273,1
6,274,1
6,275,1
6,276,1
6,277,1
6,278,1
6,279,1
6,280,1
6,281,1
6,282,1
6,282,2
6,283,1
6,284,1
6,285,1
6,286,1
6,287,1
6,288,1
6,289,1
6,290,1
6,291,1
6,292,1
6,293,1
6,294,1
6,295,1
6,296,1
6,297,1
6,298,1
6,299,1
6,300,1
6,301,1
6,302,1
6,302,2
6,303,1
6,303,2
6,304,1
6,305,1
6,306,1
6,306,2
6,307,1
6,308,1
6,308,2
6,309,1
6,310,1
6,310,2
6,311,1
6,312,1
6,313,1
6,314,1
6,315,1
6,316,1
6,317,1
6,318,1
6,319,1
6,319,2
6,320,1
6,321,1
6,322,1
6,323,1
6,323,2
6,324,1
6,325,1
6,326,1
6,327,1
6,328,1
6,329,1
6,330,1
6,331,1
6,332,1
6,333,1
6,334,1
6,334,2
6,335,1
6,336,1
6,337,1
6,338,1
6,339,1
6,340,1
6,341,1
6,342,1
6,343,1
6,344,1
6,345,1
6,346,1
6,347,1
6,348,1
6,349,1
6,350,1
6,351,1
6,351,2
6,351,3
6,351,4
6,352,1
6,353,1
6,354,1
6,354,2
6,355,1
6,356,1
6,357,1
6,358,1
6,359,1
6,359,2
6,360,1
6,361,1
6,362,1
6,362,2
6,363,1
6,364,1
6,365,1
6,366,1
6,367,1
6,368,1
6,369,1
6,370,1
6,371,1
6,372,1
6,373,1
6,373,2
6,374,1
6,375,1
6,376,1
6,376,2
6,377,1
6,378,1
6,379,1
6,380,1
6,380,2
6,381,1
6,381,2
6,382,1
6,382,2
6,383,1
6,383,2
6,384,1
6,384,2
6,385,1
6,386,1
6,386,2
6,386,3
6,386,4
6,387,1
6,388,1
6,389,1
6,390,1
6,391,1
6,392,1
6,393,1
6,394,1
6,395,1
6,396,1
6,397,1
6,398,1
6,399,1
6,400,1
6,401,1
6,402,1
6,403,1
6,404,1
6,405,1
6,406,1
6,407,1
6,408,1
6,409,1
6,410,1
6,411,1
6,412,1
6,412,2
6,412,3
6,413,1
6,413,2
6,413,3
6,414,1
6,415,1
6,416,1
6,417,1
6,418,1
6,419,1
6,420,1
6,421,1
6,421,2
6,422,1
6,422,2
6,423,1
6,423,2
6,424,1
6,425,1
6,426,1
6,427,1
6,428,1
6,428,2
6,429,1
6,430,1
6,431,1
6,432,1
6,433,1
6,434,1
6,435,1
6,436,1
6,437,1
6,438,1
6,439,1
6,440,1
6,441,1
6,442,1
6,443,1
6,444,1
6,445,1
6,445,2
6,446,1
6,447,1
6,448,1
6,448,2
6,449,1
6,450,1
6,451,1
6,452,1
6,453,1
6,454,1
6,455,1
6,456,1
6,457,1
6,458,1
6,459,1
6,460,1
6,460,2
6,461,1
6,462,1
6,463,1
6,464,1
6,465,1
6,466,1
6,467,1
6,468,1
6,469,1
6,470,1
6,471,1
6,472,1
6,473,1
6,474,1
6,475,1
6,475,2
6,476,1
6,477,1
6,478,1
6,479,1
6,479,2
6,479,3
6,479,4
6,479,5
6,479,6
6,480,1
6,481,1
6,482,1
6,483,1
6,484,1
6,485,1
6,486,1
6,487,1
6,487,2
6,488,1
6,489,1
6,490,1
6,491,1
6,492,1
6,492,2
6,493,1
6,493,2
6,493,3
6,493,4
6,493,5
6,493,6
6,493,7
6,493,8
6,493,9
6,493,10
6,493,11
6,493,12
6,493,13
6,493,14
6,493,15
6,493,16
6,493,17
6,493,18
6,494,1
6,495,1
6,496,1
6,497,1
6,498,1
6,499,1
6,500,1
6,501,1
6,502,1
6,503,1
6,504,1
6,505,1
6,506,1
6,507,1
6,508,1
6,509,1
6,510,1
6,511,1
6,512,1
6,513,1
6,514,1
6,515,1
6,516,1
6,517,1
6,518,1
6,519,1
6,520,1
6,521,1
6,522,1
6,523,1
6,524,1
6,525,1
6,526,1
6,527,1
6,528,1
6,529,1
6,530,1
6,531,1
6,531,2
6,532,1
6,533,1
6,534,1
6,535,1
6,536,1
6,537,1
6,538,1
6,539,1
6,540,1
6,541,1
6,542,1
6,543,1
6,544,1
6,545,1
6,546,1
6,547,1
6,548,1
6,549,1
6,550,1
6,550,2
6,551,1
6,552,1
6,553,1
6,554,1
6,555,1
6,555,2
6,556,1
6,557,1
6,558,1
6,559,1
6,560,1
6,561,1
6,562,1
6,563,1
6,564,1
6,565,1
6,566,1
6,567,1
6,568,1
6,569,1
6,570,1
6,571,1
6,572,1
6,573,1
6,574,1
6,575,1
6,576,1
6,577,1
6,578,1
6,579,1
6,580,1
6,581,1
6,582,1
6,583,1
6,584,1
6,585,1
6,585,2
6,585,3
6,585,4
6,586,1
6,586,2
6,586,3
6,586,4
6,587,1
6,588,1
6,589,1
6,590,1
6,591,1
6,592,1
6,593,1
6,594,1
6,595,1
6,596,1
6,597,1
6,598,1
6,599,1
6,600,1
6,601,1
6,602,1
6,603,1
6,604,1
6,605,1
6,606,1
6,607,1
6,608,1
6,609,1
6,610,1
6,611,1
6,612,1
6,613,1
6,614,1
6,615,1
6,616,1
6,617,1
6,618,1
6,619,1
6,620,1
6,621,1
6,622,1
6,623,1
6,624,1
6,625,1
6,626,1
6,627,1
6,628,1
6,629,1
6,630,1
6,631,1
6,632,1
6,633,1
6,634,1
6,635,1
6,636,1
6,637,1
6,638,1
6,639,1
6,640,1
6,641,1
6,641,2
6,642,1
6,642,2
6,643,1
6,644,1
6,645,1
6,645,2
6,646,1
6,646,2
6,646,3
6,647,1
6,647,2
6,648,1
6,648,2
6,649,1
6,649,2
6,649,3
6,649,4
6,649,5
6,650,1
6,651,1
6,652,1
6,653,1
6,654,1
6,655,1
6,656,1
6,657,1
6,658,1
6,659,1
6,660,1
6,661,1
6,662,1
6,663,1
6,664,1
6,665,1
6,666,1
6,666,2
6,666,3
6,666,4
6,666,5
6,666,6
6,666,7
6,666,8
6,666,9
6,666,10
6,666,11
6,666,12
6,666,13
6,666,14
6,666,15
6,666,16
6,666,17
6,666,18
6,666,19
6,666,20
6,667,1
6,668,1
6,669,1
6,669,2
6,669,3
6,669,4
6,669,5
6,670,1
6,670,2
6,670,3
6,670,4
6,670,5
6,670,6
6,671,1
6,671,2
6,671,3
6,671,4
6,671,5
6,672,1
6,673,1
6,674,1
6,675,1
6,676,1
6,676,2
6,676,3
6,676,4
6,676,5
6,676,6
6,676,7
6,676,8
6,676,9
6,676,10
6,677,1
6,678,1
6,678,2
6,679,1
6,680,1
6,681,1
6,681,2
6,682,1
6,683,1
6,684,1
6,685,1
6,686,1
6,687,1
6,688,1
6,689,1
6,690,1
6,691,1
6,692,1
6,693,1
6,694,1
6,695,1
6,696,1
6,697,1
6,698,1
6,699,1
6,700,1
6,701,1
6,702,1
6,703,1
6,704,1
6,705,1
6,706,1
6,707,1
6,708,1
6,709,1
6,710,1
6,710,2
6,710,3
6,710,4
6,711,1
6,711,2
6,711,3
6,711,4
6,712,1
6,713,1
6,714,1
6,715,1
6,716,1
6,716,2
6,717,1
6,718,2
6,719,1
6,719,2
6,720,1
6,720,2
6,721,1
7,1,1
7,2,1
7,3,1
7,3,2
7,4,1
7,5,1
7,6,1
7,6,2
7,6,3
7,7,1
7,8,1
7,9,1
7,9,2
7,10,1
7,11,1
7,12,1
7,13,1
7,14,1
7,15,1
7,15,2
7,16,1
7,17,1
7,18,1
7,18,2
7,19,1
7,19,2
7,20,1
7,20,2
7,21,1
7,22,1
7,23,1
7,24,1
7,25,1
7,25,8
7,25,9
7,25,10
7,25,11
7,25,12
7,25,13
7,25,14
7,26,1
7,26,2
7,27,1
7,27,2
7,28,1
7,28,2
7,29,1
7,30,1
7,31,1
7,32,1
7,33,1
7,34,1
7,35,1
7,36,1
7,37,1
7,37,2
7,38,1
7,38,2
7,39,1
7,40,1
7,41,1
7,42,1
7,43,1
7,44,1
7,45,1
7,46,1
7,47,1
7,48,1
7,49,1
7,50,1
7,50,2
7,51,1
7,51,2
7,52,1
7,52,2
7,53,1
7,53,2
7,54,1
7,55,1
7,56,1
7,57,1
7,58,1
7,59,1
7,60,1
7,61,1
7,62,1
7,63,1
7,64,1
7,65,1
7,65,2
7,66,1
7,67,1
7,68,1
7,69,1
7,70,1
7,71,1
7,72,1
7,73,1
7,74,1
7,74,2
7,75,1
7,75,2
7,76,1
7,76,2
7,77,1
7,78,1
7,79,1
7,80,1
7,80,2
7,81,1
7,82,1
7,83,1
7,84,1
7,85,1
7,86,1
7,87,1
7,88,1
7,88,2
7,89,1
7,89,2
7,90,1
7,91,1
7,92,1
7,93,1
7,94,1
7,94,2
7,95,1
7,96,1
7,97,1
7,98,1
7,99,1
7,100,1
7,101,1
7,102,1
7,103,1
7,103,2
7,104,1
7,105,1
7,105,2
7,106,1
7,107,1
7,108,1
7,109,1
7,110,1
7,111,1
7,112,1
7,113,1
7,114,1
7,115,1
7,115,2
7,116,1
7,117,1
7,118,1
7,119,1
7,120,1
7,121,1
7,122,1
7,123,1
7,124,1
7,125,1
7,126,1
7,127,1
7,127,2
7,128,1
7,129,1
7,130,1
7,130,2
7,131,1
7,132,1
7,133,1
7,134,1
7,135,1
7,136,1
7,137,1
7,138,1
7,139,1
7,140,1
7,141,1
7,142,1
7,142,2
7,143,1
7,144,1
7,145,1
7,146,1
7,147,1
7,148,1
7,149,1
7,150,1
7,150,2
7,150,3
7,151,1
7,152,1
7,153,1
7,154,1
7,155,1
7,156,1
7,157,1
7,158,1
7,159,1
7,160,1
7,161,1
7,162,1
7,163,1
7,164,1
7,165,1
7,166,1
7,167,1
7,168,1
7,169,1
7,170,1
7,171,1
7,172,1
7,173,1
7,174,1
7,175,1
7,176,1
7,177,1
7,178,1
7,179,1
7,180,1
7,181,1
7,181,2
7,182,1
7,183,1
7,184,1
7,185,1
7,186,1
7,187,1
7,188,1
7,189,1
7,190,1
7,191,1
7,192,1
7,193,1
7,194,1
7,195,1
7,196,1
7,197,1
7,198,1
7,199,1
7,200,1
7,201,1
7,201,2
7,201,3
7,201,4
7,201,5
7,201,6
7,201,7
7,201,8
7,201,9
7,201,10
7,201,11
7,201,12
7,201,13
7,201,14
7,201,15
7,201,16
7,201,17
7,201,18
7,201,19
7,201,20
7,201,21
7,201,22
7,201,23
7,201,24
7,201,25
7,201,26
7,201,27
7,201,28
7,202,1
7,203,1
7,204,1
7,205,1
7,206,1
7,207,1
7,208,1
7,208,2
7,209,1
7,210,1
7,211,1
7,212,1
7,212,2
7,213,1
7,214,1
7,214,2
7,215,1
7,216,1
7,217,1
7,218,1
7,219,1
7,220,1
7,221,1
7,222,1
7,223,1
7,224,1
7,225,1
7,226,1
7,227,1
7,228,1
7,229,1
7,229,2
7,230,1
7,231,1
7,232,1
7,233,1
7,234,1
7,235,1
7,236,1
7,237,1
7,238,1
7,239,1
7,240,1
7,241,1
7,242,1
7,243,1
7,244,1
7,245,1
7,246,1
7,247,1
7,248,1
7,248,2
7,249,1
7,250,1
7,251,1
7,252,1
7,253,1
7,254,1
7,254,2
7,255,1
7,256,1
7,257,1
7,257,2
7,258,1
7,259,1
7,260,1
7,260,2
7,261,1
7,262,1
7,263,1
7,264,1
7,265,1
7,266,1
7,267,1
7,268,1
7,269,1
7,270,1
7,271,1
7,272,1
7,273,1
7,274,1
7,275,1
7,276,1
7,277,1
7,278,1
7,279,1
7,280,1
7,281,1
7,282,1
7,282,2
7,283,1
7,284,1
7,285,1
7,286,1
7,287,1
7,288,1
7,289,1
7,290,1
7,291,1
7,292,1
7,293,1
7,294,1
7,295,1
7,296,1
7,297,1
7,298,1
7,299,1
7,300,1
7,301,1
7,302,1
7,302,2
7,303,1
7,303,2
7,304,1
7,305,1
7,306,1
7,306,2
7,307,1
7,308,1
7,308,2
7,309,1
7,310,1
7,310,2
7,311,1
7,312,1
7,313,1
7,314,1
7,315,1
7,316,1
7,317,1
7,318,1
7,319,1
7,319,2
7,320,1
7,321,1
7,322,1
7,323,1
7,323,2
7,324,1
7,325,1
7,326,1
7,327,1
7,328,1
7,329,1
7,330,1
7,331,1
7,332,1
7,333,1
7,334,1
7,334,2
7,335,1
7,336,1
7,337,1
7,338,1
7,339,1
7,340,1
7,341,1
7,342,1
7,343,1
7,344,1
7,345,1
7,346,1
7,347,1
7,348,1
7,349,1
7,350,1
7,351,1
7,351,2
7,351,3
7,351,4
7,352,1
7,353,1
7,354,1
7,354,2
7,355,1
7,356,1
7,357,1
7,358,1
7,359,1
7,359,2
7,360,1
7,361,1
7,362,1
7,362,2
7,363,1
7,364,1
7,365,1
7,366,1
7,367,1
7,368,1
7,369,1
7,370,1
7,371,1
7,372,1
7,373,1
7,373,2
7,374,1
7,375,1
7,376,1
7,376,2
7,377,1
7,378,1
7,379,1
7,380,1
7,380,2
7,381,1
7,381,2
7,382,1
7,382,2
7,383,1
7,383,2
7,384,1
7,384,2
7,385,1
7,386,1
7,386,2
7,386,3
7,386,4
7,387,1
7,388,1
7,389,1
7,390,1
7,391,1
7,392,1
7,393,1
7,394,1
7,395,1
7,396,1
7,397,1
7,398,1
7,399,1
7,400,1
7,401,1
7,402,1
7,403,1
7,404,1
7,405,1
7,406,1
7,407,1
7,408,1
7,409,1
7,410,1
7,411,1
7,412,1
7,412,2
7,412,3
7,413,1
7,413,2
7,413,3
7,414,1
7,415,1
7,416,1
7,417,1
7,418,1
7,419,1
7,420,1
7,421,1
7,421,2
7,422,1
7,422,2
7,423,1
7,423,2
7,424,1
7,425,1
7,426,1
7,427,1
7,428,1
7,428,2
7,429,1
7,430,1
7,431,1
7,432,1
7,433,1
7,434,1
7,435,1
7,436,1
7,437,1
7,438,1
7,439,1
7,440,1
7,441,1
7,442,1
7,443,1
7,444,1
7,445,1
7,445,2
7,446,1
7,447,1
7,448,1
7,448,2
7,449,1
7,450,1
7,451,1
7,452,1
7,453,1
7,454,1
7,455,1
7,456,1
7,457,1
7,458,1
7,459,1
7,460,1
7,460,2
7,461,1
7,462,1
7,463,1
7,464,1
7,465,1
7,466,1
7,467,1
7,468,1
7,469,1
7,470,1
7,471,1
7,472,1
7,473,1
7,474,1
7,475,1
7,475,2
7,476,1
7,477,1
7,478,1
7,479,1
7,479,2
7,479,3
7,479,4
7,479,5
7,479,6
7,480,1
7,481,1
7,482,1
7,483,1
7,484,1
7,485,1
7,486,1
7,487,1
7,487,2
7,488,1
7,489,1
7,490,1
7,491,1
7,492,1
7,492,2
7,493,1
7,493,2
7,493,3
7,493,4
7,493,5
7,493,6
7,493,7
7,493,8
7,493,9
7,493,10
7,493,11
7,493,12
7,493,13
7,493,14
7,493,15
7,493,16
7,493,17
7,493,18
7,494,1
7,495,1
7,496,1
7,497,1
7,498,1
7,499,1
7,500,1
7,501,1
7,502,1
7,503,1
7,504,1
7,505,1
7,506,1
7,507,1
7,508,1
7,509,1
7,510,1
7,511,1
7,512,1
7,513,1
7,514,1
7,515,1
7,516,1
7,517,1
7,518,1
7,519,1
7,520,1
7,521,1
7,522,1
7,523,1
7,524,1
7,525,1
7,526,1
7,527,1
7,528,1
7,529,1
7,530,1
7,531,1
7,531,2
7,532,1
7,533,1
7,534,1
7,535,1
7,536,1
7,537,1
7,538,1
7,539,1
7,540,1
7,541,1
7,542,1
7,543,1
7,544,1
7,545,1
7,546,1
7,547,1
7,548,1
7,549,1
7,550,1
7,550,2
7,551,1
7,552,1
7,553,1
7,554,1
7,555,1
7,555,2
7,556,1
7,557,1
7,558,1
7,559,1
7,560,1
7,561,1
7,562,1
7,563,1
7,564,1
7,565,1
7,566,1
7,567,1
7,568,1
7,569,1
7,570,1
7,571,1
7,572,1
7,573,1
7,574,1
7,575,1
7,576,1
7,577,1
7,578,1
7,579,1
7,580,1
7,581,1
7,582,1
7,583,1
7,584,1
7,585,1
7,585,2
7,585,3
7,585,4
7,586,1
7,586,2
7,586,3
7,586,4
7,587,1
7,588,1
7,589,1
7,590,1
7,591,1
7,592,1
7,593,1
7,594,1
7,595,1
7,596,1
7,597,1
7,598,1
7,599,1
7,600,1
7,601,1
7,602,1
7,603,1
7,604,1
7,605,1
7,606,1
7,607,1
7,608,1
7,609,1
7,610,1
7,611,1
7,612,1
7,613,1
7,614,1
7,615,1
7,616,1
7,617,1
7,618,1
7,619,1
7,620,1
7,621,1
7,622,1
7,623,1
7,624,1
7,625,1
7,626,1
7,627,1
7,628,1
7,629,1
7,630,1
7,631,1
7,632,1
7,633,1
7,634,1
7,635,1
7,636,1
7,637,1
7,638,1
7,639,1
7,640,1
7,641,1
7,641,2
7,642,1
7,642,2
7,643,1
7,644,1
7,645,1
7,645,2
7,646,1
7,646,2
7,646,3
7,647,1
7,647,2
7,648,1
7,648,2
7,649,1
7,649,2
7,649,3
7,649,4
7,649,5
7,650,1
7,651,1
7,652,1
7,653,1
7,654,1
7,655,1
7,656,1
7,657,1
7,658,1
7,658,2
7,659,1
7,660,1
7,661,1
7,662,1
7,663,1
7,664,1
7,665,1
7,666,1
7,666,2
7,666,3
7,666,4
7,666,5
7,666,6
7,666,7
7,666,8
7,666,9
7,666,10
7,666,11
7,666,12
7,666,13
7,666,14
7,666,15
7,666,16
7,666,17
7,666,18
7,666,19
7,666,20
7,667,1
7,668,1
7,669,1
7,669,2
7,669,3
7,669,4
7,669,5
7,670,1
7,670,2
7,670,3
7,670,4
7,670,5
7,670,6
7,671,1
7,671,2
7,671,3
7,671,4
7,671,5
7,672,1
7,673,1
7,674,1
7,675,1
7,676,1
7,676,2
7,676,3
7,676,4
7,676,5
7,676,6
7,676,7
7,676,8
7,676,9
7,676,10
7,677,1
7,678,1
7,678,2
7,679,1
7,680,1
7,681,1
7,681,2
7,682,1
7,683,1
7,684,1
7,685,1
7,686,1
7,687,1
7,688,1
7,689,1
7,690,1
7,691,1
7,692,1
7,693,1
7,694,1
7,695,1
7,696,1
7,697,1
7,698,1
7,699,1
7,700,1
7,701,1
7,702,1
7,703,1
7,704,1
7,705,1
7,706,1
7,707,1
7,708,1
7,709,1
7,710,1
7,710,2
7,710,3
7,710,4
7,711,1
7,711,2
7,711,3
7,711,4
7,712,1
7,713,1
7,714,1
7,715,1
7,716,1
7,716,2
7,717,1
7,718,1
7,718,2
7,718,3
7,719,1
7,719,2
7,720,1
7,720,2
7,721,1
7,722,1
7,723,1
7,724,1
7,725,1
7,726,1
7,727,1
7,728,1
7,729,1
7,730,1
7,731,1
7,732,1
7,733,1
7,734,1
7,735,1
7,736,1
7,737,1
7,738,1
7,739,1
7,740,1
7,741,1
7,741,2
7,741,3
7,741,4
7,742,1
7,743,1
7,744,1
7,745,1
7,745,2
7,745,3
7,746,1
7,746,2
7,747,1
7,748,1
7,749,1
7,750,1
7,751,1
7,752,1
7,753,1
7,754,1
7,755,1
7,756,1
7,757,1
7,758,1
7,759,1
7,760,1
7,761,1
7,762,1
7,763,1
7,764,1
7,765,1
7,766,1
7,767,1
7,768,1
7,769,1
7,770,1
7,771,1
7,772,1
7,773,1
7,773,2
7,773,3
7,773,4
7,773,5
7,773,6
7,773,7
7,773,8
7,773,9
7,773,10
7,773,11
7,773,12
7,773,13
7,773,14
7,773,15
7,773,16
7,773,17
7,773,18
7,774,1
7,774,2
7,774,3
7,774,4
7,774,5
7,774,6
7,774,7
7,774,8
7,775,1
7,776,1
7,777,1
7,778,1
7,778,2
7,779,1
7,780,1
7,781,1
7,782,1
7,783,1
7,784,1
7,785,1
7,786,1
7,787,1
7,788,1
7,789,1
7,790,1
7,791,1
7,792,1
7,793,1
7,794,1
7,795,1
7,796,1
7,797,1
7,798,1
7,799,1
7,800,1
7,800,2
7,800,3
7,800,4
7,801,1
7,801,2
7,802,1
7,803,1
7,804,1
7,805,1
7,806,1
7,807,1
