generation_id,pokemon_id
8,93
8,94
8,95
8,98
8,99
8,106
8,107
8,109
8,110
8,111
8,112
8,118
8,119
8,122
8,129
8,130
8,131
8,132
8,133
8,134
8,135
8,136
8,143
8,150
8,151
8,163
8,164
8,170
8,171
8,172
8,173
8,175
8,176
8,177
8,178
8,182
8,185
8,194
8,195
8,196
8,197
8,202
8,208
8,211
8,213
8,215
8,220
8,221
8,222
8,223
8,224
8,225
8,226
8,236
8,237
8,246
8,247
8,248
8,251
8,263
8,264
8,270
8,271
8,272
8,273
8,274
8,275
8,278
8,279
8,280
8,281
8,282
8,290
8,291
8,292
8,302
8,303
8,309
8,310
8,315
8,320
8,321
8,324
8,328
8,329
8,330
8,337
8,338
8,339
8,340
8,341
8,342
8,343
8,344
8,349
8,350
8,355
8,356
8,360
8,361
8,362
8,385
8,406
8,407
8,415
8,416
8,420
8,421
8,422
8,423
8,425
8,426
8,434
8,435
8,436
8,437
8,438
8,439
8,446
8,447
8,448
8,449
8,450
8,451
8,452
8,453
8,454
8,458
8,459
8,460
8,461
8,464
8,468
8,470
8,471
8,473
8,475
8,477
8,478
8,479
8,509
8,510
8,517
8,518
8,519
8,520
8,521
8,524
8,525
8,526
8,527
8,528
8,529
8,530
8,532
8,533
8,534
8,535
8,536
8,537
8,538
8,539
8,546
8,547
8,550
8,554
8,555
8,556
8,557
8,558
8,559
8,560
8,561
8,562
8,563
8,568
8,569
8,572
8,573
8,574
8,575
8,576
8,577
8,578
8,579
8,582
8,583
8,584
8,588
8,589
8,592
8,593
8,595
8,596
8,597
8,598
8,599
8,600
8,601
8,605
8,606
8,607
8,608
8,609
8,610
8,611
8,612
8,613
8,614
8,616
8,617
8,618
8,622
8,623
8,624
8,625
8,627
8,628
8,629
8,630
8,631
8,632
8,633
8,634
8,635
8,638
8,639
8,640
8,643
8,644
8,646
8,647
8,659
8,660
8,674
8,675
8,677
8,678
8,679
8,680
8,681
8,682
8,683
8,684
8,685
8,686
8,687
8,688
8,689
8,694
8,695
8,700
8,701
8,704
8,705
8,706
8,708
8,709
8,710
8,711
8,712
8,713
8,714
8,715
8,722
8,723
8,724
8,725
8,726
8,727
8,728
8,729
8,730
8,736
8,737
8,738
8,742
8,743
8,746
8,747
8,748
8,749
8,750
8,751
8,752
8,755
8,756
8,757
8,758
8,759
8,760
8,761
8,762
8,763
8,765
8,766
8,767
8,768
8,771
8,772
8,773
8,776
8,777
8,778
8,780
8,781
8,782
8,783
8,784
8,789
8,790
8,791
8,792
8,800
8,802
8,807
8,808
8,809
8,810
8,811
8,812
8,813
8,814
8,815
8,816
8,817
8,818
8,819
8,820
8,821
8,822
8,823
8,824
8,825
8,826
8,827
8,828
8,829
8,830
8,831
8,832
8,833
8,834
8,835
8,836
8,837
8,838
8,839
8,840
8,841
8,842
8,843
8,844
8,845
8,846
8,847
8,848
8,849
8,850
8,851
8,852
8,853
8,854
8,855
8,856
8,857
8,858
8,859
8,860
8,861
8,862
8,863
8,864
8,865
8,866
8,867
8,868
8,869
8,870
8,871
8,872
8,873
8,874
8,875
8,876
8,877
8,878
8,879
8,880
8,881
8,882
8,883
8,884
8,885
8,886
8,887
8,888
8,889
8,890
